Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
10114951	61863	61442	61871	61502	61896	0.798552	0.793118	0.798656	0.793892	0.798978
10116869	60218	59861	60280	59920	60304	0.794805	0.790093	0.795623	0.790872	0.79594
101175	63386	62828	63238	62882	63264	0.798701	0.791669	0.796836	0.79235	0.797163
10118758	60098	59670	60094	59732	60119	0.795735	0.790068	0.795682	0.790889	0.796013
10120655	61022	60681	61106	60744	61133	0.797366	0.79291	0.798464	0.793734	0.798817
10122559	56321	56072	56377	56109	56403	0.854059	0.850284	0.854909	0.850845	0.855303
10124440	66385	65894	66310	65964	66332	0.797075	0.79118	0.796175	0.792021	0.796439
10126318	61541	61072	61459	61124	61484	0.802285	0.79617	0.801216	0.796848	0.801541
1012712	68401	68009	68456	68069	68486	0.821175	0.816469	0.821835	0.817189	0.822195
10128236	65414	64910	65345	64967	65371	0.804041	0.797846	0.803193	0.798547	0.803513
10130190	65009	64494	64927	64549	64953	0.80279	0.79643	0.801777	0.797109	0.802098
10132141	65549	65006	65443	65064	65469	0.80111	0.794473	0.799814	0.795182	0.800132
10134105	65091	64619	65054	64676	65079	0.799784	0.793985	0.79933	0.794685	0.799637
10136062	65281	64755	65180	64810	65206	0.804137	0.797657	0.802893	0.798335	0.803213
10138015	65584	65135	65565	65190	65591	0.803368	0.797868	0.803135	0.798541	0.803453
10139968	65147	64637	65063	64693	65089	0.80362	0.797329	0.802584	0.798019	0.802904
10141915	62559	62098	62502	62155	62526	0.800896	0.794994	0.800166	0.795724	0.800473
10143929	54626	54591	54854	54619	54880	0.956859	0.956246	0.960852	0.956736	0.961308
10145427	64529	63986	64389	64042	64414	0.799476	0.792748	0.797741	0.793442	0.798051
1014610	71063	70668	71146	70733	71176	0.821783	0.817215	0.822742	0.817966	0.823089
10147415	64605	64130	64570	64190	64596	0.802291	0.796392	0.801857	0.797138	0.802179
10149380	59931	59516	59918	59571	59942	0.799633	0.794095	0.799459	0.794829	0.799779
10151270	33602	33543	33654	33550	33675	0.93655	0.934906	0.937999	0.935101	0.938585
10152482	65113	64688	65131	64750	65157	0.798729	0.793516	0.79895	0.794276	0.799269
10154463	59926	59746	60158	59811	60184	0.786091	0.78373	0.789135	0.784583	0.789476
10156434	58774	58453	58840	58509	58867	0.810992	0.806563	0.811903	0.807336	0.812276
10158179	58579	58257	58639	58312	58667	0.810561	0.806106	0.811392	0.806867	0.811779
10159923	58718	58402	58782	58458	58810	0.811036	0.806671	0.81192	0.807445	0.812307
10161667	58784	58470	58854	58526	58882	0.810756	0.806425	0.811721	0.807197	0.812107
10163412	58617	58305	58691	58361	58720	0.810554	0.80624	0.811577	0.807014	0.811978
10165156	58613	58296	58681	58353	58709	0.810565	0.806182	0.811506	0.80697	0.811893
1016533	62638	62046	62407	62107	62430	0.791452	0.783972	0.788533	0.784743	0.788824
10166901	58721	58405	58793	58461	58821	0.810751	0.806388	0.811745	0.807161	0.812131
10168647	58749	58436	58820	58492	58849	0.810738	0.806419	0.811718	0.807191	0.812118
10170391	58783	58468	58849	58524	58872	0.810615	0.806271	0.811525	0.807043	0.811842
10172136	58562	58255	58637	58312	58665	0.810587	0.806337	0.811625	0.807126	0.812012
10173879	58692	58374	58763	58431	58791	0.810659	0.806266	0.811639	0.807054	0.812026
10175624	58271	57959	58339	58017	58367	0.809774	0.805438	0.810719	0.806244	0.811108
10177363	58719	58410	58794	58467	58822	0.810668	0.806402	0.811704	0.807189	0.812091
10179108	58650	58333	58719	58389	58748	0.810593	0.806211	0.811546	0.806985	0.811947
10180853	58777	58463	58849	58521	58877	0.810786	0.806454	0.811779	0.807255	0.812165
10182598	58746	58431	58820	58489	58849	0.810745	0.806398	0.811766	0.807198	0.812166
10184342	58745	58427	58816	58483	58843	0.810846	0.806457	0.811826	0.80723	0.812199
1018459	43655	43663	43929	43699	43954	0.89969	0.899855	0.905337	0.900596	0.905852
10186086	58756	58440	58824	58497	58847	0.810472	0.806113	0.81141	0.806899	0.811727
10187832	58767	58451	58835	58508	58863	0.810739	0.806379	0.811677	0.807165	0.812063
10189576	58661	58343	58730	58399	58758	0.81072	0.806325	0.811674	0.807099	0.812061
10191320	58617	58305	58692	58362	58720	0.810554	0.80624	0.811591	0.807028	0.811978
10193064	58673	58355	58746	58413	58774	0.810571	0.806178	0.81158	0.80698	0.811967
10194809	58802	58489	58871	58545	58899	0.810756	0.806441	0.811708	0.807213	0.812094
10196554	58787	58472	58860	58528	58889	0.810894	0.806549	0.811901	0.807321	0.812301
1019749	107588	106190	105825	106157	105851	0.858834	0.847674	0.844761	0.847411	0.844968
10198299	58305	58007	58388	58064	58417	0.810362	0.806221	0.811516	0.807013	0.811919
10200040	58651	58349	58740	58408	58768	0.810576	0.806402	0.811806	0.807218	0.812193
10201784	58476	58160	58541	58217	58570	0.81056	0.80618	0.811461	0.80697	0.811863
10203528	58645	58337	58721	58394	58749	0.810729	0.806471	0.81178	0.807259	0.812167
10205272	58524	58220	58604	58278	58632	0.8104	0.806191	0.811508	0.806994	0.811896
10207016	58570	58262	58650	58320	58678	0.810613	0.80635	0.81172	0.807153	0.812107
10208759	58573	58258	58642	58315	58670	0.810703	0.806343	0.811658	0.807132	0.812045
10210503	58650	58329	58716	58385	58743	0.810974	0.806535	0.811887	0.80731	0.81226
10212247	58709	58396	58782	58452	58811	0.810766	0.806444	0.811774	0.807217	0.812175
10213993	58747	58428	58814	58484	58842	0.810722	0.80632	0.811647	0.807093	0.812034
10215738	58724	58406	58790	58462	58819	0.810629	0.806239	0.81154	0.807012	0.81194
10217483	58706	58389	58776	58446	58805	0.810767	0.806389	0.811734	0.807176	0.812134
10219229	58699	58382	58769	58439	58797	0.810773	0.806395	0.81174	0.807182	0.812127
10220975	63932	63451	63882	63505	63909	0.804507	0.798454	0.803878	0.799134	0.804218
10222934	64673	64159	64601	64220	64626	0.802135	0.79576	0.801242	0.796516	0.801552
10224911	59379	58962	59349	59014	59372	0.792999	0.78743	0.792598	0.788125	0.792906
10226852	58584	58126	58516	58177	58539	0.79404	0.787833	0.793119	0.788524	0.79343
10228779	58815	58407	58796	58460	58819	0.79306	0.787558	0.792804	0.788273	0.793114
1022926	101592	100527	99732	100472	99736	0.838268	0.82948	0.82292	0.829026	0.822953
10230701	59132	58691	59069	58741	59092	0.793628	0.78771	0.792783	0.788381	0.793092
10232620	58995	58614	59002	58666	59024	0.792905	0.787784	0.792999	0.788483	0.793295
10234545	58850	58468	58856	58521	58880	0.792954	0.787807	0.793035	0.788521	0.793358
10236475	58732	58343	58726	58399	58750	0.791364	0.786123	0.791283	0.786877	0.791607
10238401	58199	57854	58245	57909	58269	0.791203	0.786513	0.791828	0.787261	0.792155
10240319	59436	58960	59355	59011	59378	0.794322	0.787961	0.793239	0.788642	0.793547
10242256	58928	58556	58945	58612	58968	0.792194	0.787193	0.792423	0.787946	0.792732
10244187	58143	57706	58081	57755	58104	0.793098	0.787137	0.792252	0.787805	0.792566
10246116	58474	58018	58408	58068	58432	0.793915	0.787724	0.793019	0.788403	0.793345
10248039	58885	58529	58927	58584	58951	0.791329	0.786545	0.791893	0.787284	0.792216
10249977	59208	58834	59230	58887	59254	0.792144	0.78714	0.792439	0.78785	0.79276
10251915	58190	57815	58201	57868	58225	0.791284	0.786185	0.791434	0.786906	0.79176
10253847	58663	58301	58678	58355	58701	0.79142	0.786536	0.791622	0.787264	0.791932
10255761	58515	58074	58465	58128	58489	0.791974	0.786005	0.791297	0.786736	0.791622
10257693	59128	58771	59165	58826	59188	0.791291	0.786514	0.791786	0.78725	0.792094
10259635	59189	58705	59089	58756	59112	0.794117	0.787623	0.792775	0.788308	0.793084
10261565	58748	58380	58765	58437	58788	0.791845	0.786885	0.792074	0.787653	0.792384
1026219	73012	72316	72101	72302	72129	0.866594	0.858333	0.855781	0.858167	0.856114
10263495	59205	58747	59125	58797	59148	0.794983	0.788833	0.793909	0.789504	0.794217
10265423	58560	58200	58584	58255	58608	0.791357	0.786492	0.791681	0.787235	0.792005
10267336	58698	58312	58699	58366	58723	0.792643	0.78743	0.792656	0.78816	0.79298
10269271	58522	58066	58446	58118	58469	0.793583	0.7874	0.792553	0.788105	0.792865
10271200	58381	57925	58307	57977	58330	0.79242	0.786231	0.791416	0.786937	0.791728
10273126	59316	58940	59321	58993	59345	0.793452	0.788422	0.793518	0.789131	0.793839
10275067	58756	58381	58760	58435	58784	0.792859	0.787799	0.792913	0.788528	0.793237
10277006	58614	58244	58632	58298	58655	0.792624	0.787621	0.792868	0.788351	0.793179
10278935	58741	58315	58697	58368	58721	0.793189	0.787436	0.792595	0.788152	0.792919
10280869	59118	58666	59044	58715	59068	0.794599	0.788523	0.793604	0.789182	0.793927
10282803	58920	58551	58939	58605	58962	0.791995	0.787035	0.79225	0.787761	0.792559
10284737	57718	57263	57632	57315	57655	0.791741	0.785499	0.790561	0.786213	0.790877
10286660	58343	57902	58285	57953	58307	0.793621	0.787622	0.792832	0.788316	0.793132
1028685	137023	135661	135520	135656	135546	0.879102	0.870363	0.869459	0.870331	0.869625
10288583	58930	58547	58925	58602	58947	0.793143	0.787988	0.793076	0.788728	0.793372
10290509	58598	58239	58635	58294	58658	0.792142	0.787289	0.792642	0.788032	0.792953
10292448	58773	58413	58804	58466	58827	0.792309	0.787456	0.792727	0.78817	0.793037
10294382	58407	58056	58445	58110	58468	0.793052	0.788286	0.793568	0.78902	0.793881
10296309	58545	58109	58493	58160	58516	0.793425	0.787516	0.79272	0.788207	0.793031
10298238	58935	58577	58966	58631	58989	0.792853	0.788037	0.79327	0.788763	0.793579
10300182	58647	58279	58657	58331	58681	0.792075	0.787105	0.79221	0.787808	0.792535
10302127	59107	58657	59038	58708	59062	0.793448	0.787407	0.792522	0.788092	0.792844
10304064	59360	58902	59279	58955	59302	0.793043	0.786924	0.791961	0.787632	0.792268
10306007	59459	59020	59398	59071	59421	0.792918	0.787063	0.792104	0.787743	0.792411
10307943	59129	58759	59143	58813	59167	0.791785	0.786831	0.791973	0.787554	0.792294
10309872	58815	58438	58823	58491	58846	0.792419	0.78734	0.792527	0.788054	0.792837
10311806	62952	62206	62631	62267	62651	0.74969	0.740806	0.745867	0.741532	0.746105
10313875	62229	61811	62210	61866	62234	0.794101	0.788767	0.793858	0.789468	0.794164
10315830	61303	60895	61308	60952	61333	0.79687	0.791566	0.796935	0.792307	0.79726
103171	57563	57269	57639	57324	57667	0.812062	0.807914	0.813134	0.80869	0.813529
10317818	64141	63703	64138	63765	64163	0.798705	0.79325	0.798667	0.794023	0.798979
10319782	64005	63501	63937	63560	63962	0.801362	0.795051	0.80051	0.79579	0.800823
10321705	57947	57506	57878	57556	57903	0.79592	0.789863	0.794972	0.79055	0.795316
10323576	63296	62557	63006	62619	63026	0.744352	0.735662	0.740942	0.736391	0.741177
10325733	60070	59702	60130	59759	60154	0.795245	0.790373	0.796039	0.791127	0.796357
1032674	59078	58769	58985	58809	59011	0.855799	0.851323	0.854452	0.851903	0.854829
10327658	68258	67775	68231	67840	68260	0.803619	0.797932	0.803301	0.798697	0.803642
10329678	58290	57985	58369	58043	58396	0.806864	0.802642	0.807958	0.803445	0.808331
10331437	64990	64447	64853	64502	64877	0.799185	0.792508	0.797501	0.793184	0.797796
10333440	64918	64374	64779	64431	64804	0.799086	0.792389	0.797375	0.793091	0.797682
10335443	53787	53655	53909	53676	53934	0.95836	0.956008	0.960534	0.956382	0.960979
10336973	54247	54034	54259	54059	54284	0.950337	0.946605	0.950547	0.947043	0.950985
10338540	61129	60722	61124	60778	61149	0.789298	0.784043	0.789233	0.784766	0.789556
10340476	63352	62852	63257	62907	63281	0.799911	0.793598	0.798712	0.794292	0.799015
10342455	62599	62117	62524	62171	62548	0.8004	0.794237	0.799441	0.794928	0.799748
10344407	63169	62696	63106	62752	63131	0.798848	0.792867	0.798052	0.793575	0.798368
10346382	62475	62004	62401	62060	62426	0.799052	0.793028	0.798106	0.793744	0.798426
10348361	58324	57801	58178	57858	58199	0.754854	0.748085	0.752964	0.748823	0.753236
10350317	58644	58092	58478	58153	58497	0.754019	0.746921	0.751884	0.747706	0.752129
1035218	64142	63665	64062	63715	64088	0.804781	0.798796	0.803777	0.799423	0.804103
10352251	66836	66293	66726	66355	66752	0.802527	0.796007	0.801206	0.796751	0.801518
10354260	64598	63989	64413	64058	64440	0.783055	0.775673	0.780813	0.77651	0.78114
10356288	63405	62972	63408	63032	63435	0.801318	0.795846	0.801356	0.796604	0.801697
10358212	63457	63024	63464	63083	63491	0.804298	0.79881	0.804387	0.799558	0.804729
10360130	59703	59327	59747	59387	59772	0.793941	0.788941	0.794526	0.789739	0.794858
10362030	62593	62133	62561	62193	62587	0.799484	0.793609	0.799075	0.794375	0.799408
10363933	62103	61718	62150	61781	62176	0.797308	0.792365	0.797911	0.793174	0.798245
10365830	61626	61259	61687	61320	61712	0.796888	0.792142	0.797677	0.792931	0.798
10367723	61382	61013	61446	61077	61472	0.795595	0.790812	0.796424	0.791641	0.796761
10369618	62178	61795	62226	61855	62251	0.797612	0.792699	0.798228	0.793469	0.798549
10371516	61501	61137	61571	61200	61596	0.797092	0.792375	0.798	0.793191	0.798324
1037253	64013	63510	63899	63559	63924	0.804575	0.798252	0.803142	0.798868	0.803456
10373408	61998	61542	61967	61599	61992	0.799648	0.793767	0.799248	0.794502	0.799571
10375292	62315	61932	62372	61992	62397	0.797088	0.792189	0.797818	0.792957	0.798137
10377187	62125	61660	62090	61719	62115	0.798809	0.79283	0.798359	0.793589	0.798681
10379081	62410	62009	62447	62070	62472	0.798944	0.793811	0.799418	0.794592	0.799738
10380995	62099	61540	61904	61589	61929	0.788717	0.781617	0.78624	0.78224	0.786558
10382965	61899	61515	61943	61577	61968	0.798132	0.793181	0.798699	0.79398	0.799022
10384883	61616	61238	61665	61298	61690	0.79917	0.794268	0.799806	0.795046	0.80013
10386792	62378	61997	62432	62056	62456	0.800012	0.795125	0.800704	0.795882	0.801012
10388727	67771	67221	67630	67272	67657	0.815118	0.808503	0.813422	0.809116	0.813747
10390728	64885	64452	64874	64510	64899	0.801986	0.796634	0.80185	0.797351	0.802159
10392731	63090	62618	63050	62676	63077	0.800447	0.794459	0.799939	0.795194	0.800282
1039289	63862	63370	63769	63420	63794	0.804381	0.798184	0.803209	0.798814	0.803524
10394663	60579	60188	60578	60243	60603	0.795667	0.790531	0.795653	0.791253	0.795982
10396671	61996	61534	61964	61598	61988	0.776928	0.771139	0.776527	0.771941	0.776828
10398660	62157	61772	62206	61833	62231	0.797575	0.792635	0.798204	0.793418	0.798525
10400550	61084	60687	61104	60745	61129	0.79935	0.794155	0.799612	0.794914	0.799939
10402488	61712	61305	61720	61366	61746	0.799597	0.794324	0.799701	0.795114	0.800038
10404428	61088	60700	61113	60758	61137	0.798702	0.793629	0.799029	0.794388	0.799343
10406367	61563	61172	61581	61230	61606	0.801009	0.795921	0.801243	0.796676	0.801568
10408313	62706	62309	62738	62369	62764	0.797993	0.79294	0.7984	0.793704	0.798731
10410280	66614	66042	66485	66099	66511	0.801004	0.794126	0.799453	0.794812	0.799766
10412282	58379	57988	58374	58041	58397	0.786929	0.781658	0.786861	0.782372	0.787171
1041325	64000	63503	63892	63550	63917	0.805034	0.798783	0.803676	0.799374	0.80399
10414141	63043	62584	63002	62656	63025	0.790162	0.784409	0.789648	0.785311	0.789936
10416087	61369	60939	61374	60998	61400	0.797263	0.791677	0.797328	0.792443	0.797666
10417988	62417	62004	62419	62061	62445	0.796725	0.791453	0.79675	0.792181	0.797082
10419947	61524	61112	61542	61170	61567	0.795814	0.790484	0.796046	0.791235	0.79637
10421848	63494	62937	63352	62995	63376	0.789183	0.78226	0.787418	0.78298	0.787716
10423892	60311	59750	60100	59801	60126	0.788922	0.781584	0.786162	0.782251	0.786502
10425765	66066	65488	65921	65543	65947	0.800138	0.793138	0.798382	0.793804	0.798697
10427748	58587	58127	58486	58177	58509	0.774543	0.768461	0.773207	0.769122	0.773511
10429724	62583	62200	62632	62264	62657	0.799274	0.794382	0.7999	0.7952	0.800219
10431650	62553	62159	62588	62221	62612	0.797422	0.792399	0.797868	0.793189	0.798174
10433580	62299	61996	62408	62051	62435	0.825456	0.821441	0.8269	0.82217	0.827258
1043360	63677	63215	63649	63274	63675	0.800411	0.794604	0.800059	0.795346	0.800386
10435440	62427	62072	62497	62131	62522	0.809842	0.805237	0.81075	0.806002	0.811075
10437338	62361	62007	62434	62067	62460	0.809678	0.805082	0.810626	0.805861	0.810964
10439236	62813	62463	62886	62521	62912	0.811155	0.806635	0.812097	0.807384	0.812433
10441136	62656	62305	62731	62363	62756	0.81121	0.806665	0.812181	0.807416	0.812505
10443034	61554	61134	61546	61191	61571	0.796124	0.790692	0.79602	0.791429	0.796344
10445003	62087	61659	62088	61719	62113	0.798382	0.792878	0.798394	0.793649	0.798716
10446938	63429	63024	63437	63077	63462	0.803179	0.798051	0.80328	0.798722	0.803597
10448955	60408	59967	60365	60021	60391	0.801359	0.795508	0.800788	0.796225	0.801133
10450838	61352	60946	61357	61004	61383	0.7991	0.793812	0.799165	0.794568	0.799504
10452771	60360	59968	60377	60027	60402	0.799313	0.794122	0.799538	0.794903	0.799869
1045288	61569	61076	61480	61128	61504	0.797594	0.791207	0.796441	0.791881	0.796752
10454691	60365	59834	60184	59891	60211	0.792726	0.785753	0.790349	0.786502	0.790704
10456562	65647	65138	65527	65194	65553	0.801075	0.794864	0.799611	0.795547	0.799928
10458601	63840	63361	63773	63412	63798	0.804492	0.798456	0.803648	0.799099	0.803963
10460618	39930	39795	39982	39812	40002	0.858557	0.855654	0.859675	0.85602	0.860105
10462175	61175	60670	61101	60727	61126	0.795289	0.788724	0.794327	0.789465	0.794652
10464088	61263	60905	61330	60965	61355	0.800939	0.796259	0.801815	0.797043	0.802142
10465991	69218	68664	69124	68724	69153	0.811658	0.805162	0.810556	0.805865	0.810896
10467990	60563	60114	60514	60169	60539	0.794008	0.788122	0.793366	0.788843	0.793694
10469907	62731	62227	62657	62286	62683	0.797751	0.791342	0.79681	0.792092	0.797141
10471848	61624	61231	61636	61286	61660	0.793249	0.78819	0.793403	0.788898	0.793712
1047296	62102	61800	62182	61853	62211	0.836315	0.832249	0.837393	0.832962	0.837783
10473793	63373	62885	63317	62944	63344	0.80162	0.795447	0.800912	0.796193	0.801253
10475704	62123	61772	62208	61838	62235	0.791793	0.787319	0.792876	0.78816	0.79322
10477660	61928	61439	61860	61496	61885	0.791947	0.785693	0.791077	0.786422	0.791397
10479618	45918	45876	46140	45909	46164	0.877055	0.876253	0.881295	0.876883	0.881754
10481095	46256	46204	46484	46238	46509	0.87885	0.877862	0.883182	0.878508	0.883657
10482581	58379	58206	58478	58233	58505	0.952726	0.949903	0.954342	0.950343	0.954782
10484105	67777	67229	67676	67287	67703	0.809358	0.802814	0.808152	0.803507	0.808474
10486112	63794	63288	63731	63347	63757	0.80087	0.794518	0.800079	0.795259	0.800406
10488043	68741	68171	68616	68230	68645	0.810868	0.804144	0.809393	0.80484	0.809735
104892	63792	63337	63774	63400	63800	0.796314	0.790634	0.796089	0.791421	0.796414
10490065	6884	6928	6978	6931	6995	0.855486	0.860954	0.867167	0.861327	0.86928
10490436	62938	62519	62945	62581	62972	0.800648	0.795318	0.800737	0.796106	0.80108
1049139	44742	44752	45004	44778	45029	0.911999	0.912202	0.917339	0.912732	0.917849
10492399	60053	60034	60330	60055	60357	0.946346	0.946046	0.950711	0.946377	0.951136
10494543	63897	63485	63921	63545	63945	0.800318	0.795158	0.800619	0.795909	0.800919
10496499	60678	60338	60751	60399	60777	0.790683	0.786253	0.791634	0.787048	0.791973
10498432	62615	62161	62568	62219	62593	0.803229	0.797405	0.802626	0.798149	0.802947
10500327	62649	62079	62481	62151	62506	0.775872	0.768813	0.773791	0.769704	0.774101
10502318	61191	60619	60996	60686	61021	0.782992	0.775673	0.780497	0.77653	0.780817
10504257	62275	61862	62266	61920	62292	0.795049	0.789777	0.794935	0.790517	0.795266
10506241	61077	60684	61093	60744	61118	0.798948	0.793807	0.799157	0.794592	0.799484
1050770	8582	8612	8703	8622	8720	0.784237	0.786978	0.795294	0.787892	0.796848
10508187	64867	64351	64781	64411	64807	0.800219	0.793854	0.799158	0.794594	0.799479
10510169	64026	63613	64040	63673	64067	0.80079	0.795625	0.800965	0.796375	0.801303
1051198	66618	65947	66406	66026	66425	0.758944	0.751299	0.756528	0.752199	0.756745
10512134	64458	63916	64344	63974	64370	0.799029	0.79231	0.797616	0.793029	0.797938
10514097	62512	61551	61790	61599	61811	0.745625	0.734163	0.737013	0.734735	0.737264
10516441	55320	55062	55424	55116	55451	0.811118	0.807335	0.812643	0.808127	0.813038
10518131	68912	68457	68916	68521	68944	0.809567	0.804222	0.809614	0.804974	0.809943
10520130	64507	64020	64451	64079	64476	0.802048	0.795993	0.801352	0.796727	0.801663
10522114	64584	64101	64531	64161	64556	0.802133	0.796134	0.801474	0.796879	0.801785
10524100	65188	64532	64995	64609	65021	0.758225	0.750595	0.75598	0.75149	0.756282
10526128	62227	61829	62270	61889	62295	0.798767	0.793658	0.799319	0.794428	0.79964
10528043	61435	60968	61333	61016	61358	0.805686	0.799562	0.804348	0.800191	0.804676
10529932	60871	60481	60873	60536	60899	0.796135	0.791034	0.796161	0.791753	0.796501
10531938	62301	61917	62359	61981	62383	0.798388	0.793467	0.799131	0.794287	0.799439
1053252	29699	29736	29905	29756	29925	0.954287	0.955476	0.960906	0.956119	0.961549
10533860	58698	58392	58775	58449	58803	0.811777	0.807545	0.812842	0.808334	0.813229
10535608	59426	58985	59384	59038	59408	0.794228	0.788334	0.793667	0.789043	0.793988
10537543	64865	64340	64715	64387	64739	0.806142	0.799617	0.804278	0.800201	0.804576
10539640	65522	64988	65429	65045	65455	0.801261	0.794731	0.800124	0.795428	0.800442
