Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
10065440	28146	28189	27997	27992	27965	.82550	.82650	.82050	.82050	.81900
10067143	28145	28188	27997	27991	27964	.82550	.82650	.82050	.82050	.81900
10068846	28000	28053	27870	27863	27840	.82150	.82300	.81750	.81700	.81550
10070548	27966	28022	27835	27829	27808	.82150	.82300	.81750	.81700	.81550
10072249	28090	28131	27949	27951	27919	.82700	.82750	.82200	.82200	.82050
1007345	31472	31584	31301	31249	31207	.79800	.80050	.79350	.79200	.79050
10073946	28723	28772	28562	28555	28528	.81850	.82000	.81350	.81350	.81200
10075699	28713	28763	28559	28549	28523	.81850	.81950	.81350	.81300	.81150
10077452	28718	28768	28563	28554	28529	.81850	.82000	.81350	.81350	.81200
10079205	28615	28661	28455	28444	28419	.81850	.81950	.81350	.81300	.81150
10080951	27673	27708	27519	27522	27491	.82300	.82400	.81800	.81800	.81650
10082631	27956	28013	27824	27812	27785	.82150	.82300	.81700	.81650	.81500
10084331	28142	28186	28005	28000	27985	.82200	.82300	.81750	.81750	.81650
10086041	31742	31856	31606	31570	31538	.81500	.81800	.81100	.81050	.80850
10087987	31133	31227	30985	30937	30905	.81500	.81700	.81050	.80950	.80750
10089896	28019	28076	27888	27882	27859	.82200	.82300	.81750	.81750	.81600
10091599	32795	32889	32610	32537	32486	.80350	.80550	.79850	.79700	.79500
1009315	28626	28513	28460	28514	28521	.95550	.95150	.94950	.95100	.95050
10093638	32823	32930	32667	32622	32587	.81400	.81650	.81000	.80900	.80750
10095652	30120	30235	29998	29969	29944	.80750	.81050	.80400	.80300	.80150
10097516	31194	31286	31048	30997	30964	.81550	.81750	.81100	.81000	.80800
10099427	32027	32179	31881	31819	31777	.80250	.80600	.79850	.79650	.79500
10101421	31954	32075	31808	31756	31723	.81050	.81300	.80600	.80500	.80350
10103391	33544	33685	33415	33333	33279	.81050	.81400	.80700	.80500	.80300
10105459	32462	32595	32316	32271	32234	.80850	.81150	.80450	.80300	.80150
10107465	29328	29405	29170	29122	29079	.79750	.79950	.79300	.79150	.78950
1010812	31003	31082	30857	30823	30787	.81500	.81700	.81100	.81000	.80850
10109302	30742	30832	30602	30579	30556	.81200	.81450	.80800	.80750	.80600
10111193	30267	30375	30157	30130	30107	.81100	.81350	.80750	.80650	.80550
10113058	30794	30908	30662	30640	30614	.81300	.81550	.80900	.80850	.80700
10114951	31155	31267	31026	30992	30960	.81150	.81450	.80800	.80700	.80550
10116869	30666	30759	30536	30505	30483	.81100	.81350	.80750	.80650	.80500
101175	32327	32427	32148	32091	32050	.80900	.81150	.80450	.80300	.80100
10118758	30841	30934	30708	30674	30655	.81200	.81450	.80800	.80700	.80600
10120655	31029	31142	30897	30868	30846	.81450	.81700	.81050	.80950	.80850
10122559	32230	32192	32060	32052	32051	.85600	.85500	.85100	.85100	.85050
10124440	30364	30384	30107	30096	30029	.80750	.80800	.80050	.80000	.79750
10126318	31186	31295	31066	31024	30997	.81250	.81500	.80900	.80750	.80650
1012712	31906	31877	31690	31679	31662	.84000	.83900	.83400	.83350	.83250
10128236	31811	31909	31652	31613	31571	.81350	.81550	.80900	.80800	.80600
10130190	31757	31857	31602	31556	31520	.81350	.81550	.80900	.80800	.80600
10132141	31820	31934	31665	31617	31575	.80950	.81200	.80500	.80350	.80200
10134105	31707	31817	31551	31502	31459	.80950	.81200	.80500	.80350	.80200
10136062	31777	31879	31613	31572	31525	.81300	.81500	.80800	.80700	.80500
10138015	31811	31911	31655	31607	31566	.81350	.81600	.80900	.80800	.80600
10139968	31685	31780	31527	31481	31438	.81350	.81550	.80900	.80750	.80600
10141915	32606	32737	32453	32399	32369	.80900	.81200	.80500	.80350	.80200
10143929	28639	28576	28550	28588	28615	.95500	.95250	.95150	.95300	.95300
10145427	32210	32271	32011	31961	31914	.80950	.81100	.80450	.80300	.80100
1014610	32244	32239	32059	32046	32029	.83800	.83750	.83250	.83200	.83100
10147415	32043	32132	31893	31847	31819	.81450	.81650	.81050	.80900	.80750
10149380	30770	30876	30644	30620	30594	.81350	.81600	.80950	.80900	.80750
10151270	21535	21439	21384	21390	21406	.88800	.88350	.88100	.88100	.88050
10152482	32274	32380	32107	32065	32023	.81400	.81650	.80950	.80800	.80650
10154463	31637	31637	31504	31498	31493	.80200	.80150	.79800	.79800	.79700
10156434	28844	28882	28675	28668	28639	.82600	.82650	.82050	.82050	.81850
10158179	28828	28867	28661	28652	28622	.82600	.82650	.82050	.82050	.81850
10159923	28846	28883	28670	28661	28630	.82600	.82700	.82050	.82050	.81850
10161667	28842	28880	28675	28665	28636	.82600	.82650	.82050	.82050	.81850
10163412	28835	28873	28667	28661	28628	.82600	.82650	.82050	.82050	.81850
10165156	28843	28883	28671	28667	28640	.82600	.82650	.82050	.82050	.81900
1016533	30780	30863	30595	30535	30482	.79850	.80050	.79350	.79150	.78950
10166901	28853	28894	28683	28678	28653	.82600	.82650	.82050	.82050	.81850
10168647	28844	28882	28676	28668	28637	.82600	.82700	.82100	.82050	.81900
10170391	28849	28886	28681	28672	28640	.82600	.82650	.82050	.82050	.81850
10172136	28818	28857	28650	28642	28611	.82600	.82650	.82050	.82050	.81850
10173879	28843	28883	28675	28665	28636	.82600	.82700	.82050	.82050	.81900
10175624	28720	28766	28560	28553	28519	.82500	.82600	.82000	.82000	.81800
10177363	28848	28887	28679	28671	28638	.82600	.82650	.82050	.82000	.81850
10179108	28844	28883	28675	28666	28635	.82600	.82700	.82050	.82050	.81850
10180853	28843	28881	28675	28667	28637	.82600	.82650	.82050	.82050	.81850
10182598	28839	28877	28667	28656	28627	.82600	.82700	.82050	.82000	.81850
10184342	28838	28877	28671	28662	28632	.82600	.82700	.82050	.82050	.81900
1018459	23766	23656	23627	23641	23662	.92050	.91600	.91450	.91500	.91500
10186086	28849	28887	28680	28674	28643	.82550	.82650	.82050	.82000	.81850
10187832	28835	28872	28667	28658	28626	.82600	.82650	.82050	.82050	.81850
10189576	28840	28879	28674	28664	28633	.82600	.82700	.82050	.82050	.81850
10191320	28835	28873	28667	28660	28628	.82600	.82650	.82050	.82050	.81850
10193064	28847	28885	28680	28672	28641	.82600	.82650	.82050	.82050	.81850
10194809	28849	28887	28681	28673	28642	.82600	.82700	.82050	.82050	.81900
10196554	28836	28875	28668	28660	28627	.82600	.82650	.82050	.82050	.81850
1019749	53965	53892	53502	53048	52672	.84900	.84750	.84150	.83400	.82800
10198299	28769	28806	28606	28604	28572	.82550	.82650	.82050	.82050	.81850
10200040	28829	28867	28662	28654	28622	.82600	.82700	.82050	.82050	.81900
10201784	28822	28861	28654	28646	28615	.82600	.82650	.82050	.82050	.81850
10203528	28828	28866	28660	28650	28619	.82600	.82650	.82050	.82050	.81850
10205272	28827	28866	28660	28652	28621	.82600	.82700	.82050	.82050	.81900
10207016	28821	28861	28653	28644	28614	.82600	.82700	.82050	.82050	.81850
10208759	28822	28861	28653	28645	28612	.82600	.82650	.82050	.82050	.81850
10210503	28829	28866	28659	28654	28620	.82600	.82650	.82050	.82050	.81850
10212247	28854	28895	28683	28678	28652	.82600	.82650	.82050	.82050	.81850
10213993	28845	28882	28678	28670	28638	.82600	.82650	.82050	.82050	.81850
10215738	28849	28888	28681	28674	28642	.82600	.82650	.82050	.82050	.81850
10217483	28851	28892	28681	28676	28651	.82600	.82650	.82050	.82050	.81850
10219229	28853	28895	28683	28679	28654	.82550	.82650	.82050	.82000	.81850
10220975	32032	32135	31891	31851	31824	.81700	.81950	.81300	.81200	.81050
10222934	32233	32326	32080	32036	32007	.81450	.81650	.81050	.80900	.80750
10224911	31122	31257	30998	30956	30930	.80100	.80400	.79750	.79650	.79500
10226852	30954	31092	30827	30784	30762	.80250	.80600	.79900	.79750	.79650
10228779	30818	30952	30686	30650	30615	.80100	.80400	.79700	.79600	.79450
1022926	54962	54655	54306	53977	53548	.83400	.82950	.82400	.81900	.81200
10230701	30724	30858	30600	30560	30527	.80000	.80350	.79650	.79550	.79400
10232620	30838	30979	30711	30683	30649	.80050	.80350	.79650	.79600	.79450
10234545	30997	31139	30870	30827	30803	.80250	.80600	.79900	.79750	.79650
10236475	30854	30987	30732	30695	30659	.80050	.80350	.79650	.79550	.79400
10238401	30771	30908	30645	30606	30583	.80150	.80500	.79800	.79700	.79550
10240319	31084	31227	30953	30918	30881	.80150	.80500	.79800	.79700	.79500
10242256	30974	31116	30836	30799	30770	.80150	.80500	.79750	.79650	.79500
10244187	30851	30994	30730	30695	30668	.79950	.80250	.79550	.79500	.79350
10246116	30835	30967	30700	30663	30633	.80100	.80400	.79700	.79600	.79450
10248039	31084	31223	30966	30924	30894	.80150	.80500	.79800	.79700	.79550
10249977	31089	31227	30972	30929	30899	.80150	.80500	.79800	.79700	.79550
10251915	31000	31150	30886	30844	30814	.80200	.80550	.79850	.79750	.79600
10253847	30646	30776	30517	30483	30453	.80000	.80300	.79600	.79500	.79350
10255761	30986	31132	30851	30814	30789	.80150	.80500	.79750	.79650	.79500
10257693	31089	31221	30956	30915	30883	.80000	.80300	.79600	.79500	.79350
10259635	30928	31066	30793	30757	30729	.80100	.80400	.79700	.79600	.79450
10261565	30926	31071	30805	30765	30742	.80050	.80400	.79700	.79600	.79450
1026219	41933	41592	41421	41074	40608	.84950	.84250	.83900	.83200	.82200
10263495	30910	31054	30786	30750	30724	.80100	.80450	.79750	.79650	.79500
10265423	30633	30763	30504	30468	30439	.80000	.80300	.79600	.79500	.79350
10267336	31029	31163	30899	30854	30828	.80100	.80450	.79750	.79600	.79500
10269271	30918	31053	30799	30755	30723	.80100	.80400	.79750	.79600	.79450
10271200	30820	30967	30702	30661	30631	.79950	.80350	.79600	.79500	.79350
10273126	31134	31277	31014	30977	30947	.80150	.80450	.79800	.79700	.79550
10275067	31092	31230	30968	30923	30896	.80100	.80450	.79750	.79650	.79500
10277006	30923	31060	30804	30767	30739	.80100	.80450	.79750	.79650	.79500
10278935	31010	31145	30890	30851	30822	.80100	.80450	.79750	.79650	.79500
10280869	31015	31160	30896	30856	30823	.80150	.80500	.79800	.79700	.79500
10282803	31026	31162	30905	30863	30839	.80150	.80450	.79800	.79650	.79550
10284737	30775	30928	30662	30625	30601	.80000	.80350	.79650	.79550	.79400
10286660	30817	30955	30697	30653	30631	.80100	.80400	.79700	.79600	.79500
1028685	70254	70251	69868	69585	69239	.88050	.88050	.87550	.87200	.86700
10288583	30873	31010	30755	30711	30684	.80100	.80400	.79750	.79600	.79500
10290509	31051	31205	30936	30895	30868	.80000	.80400	.79700	.79550	.79450
10292448	31000	31137	30879	30832	30804	.80100	.80400	.79750	.79600	.79450
10294382	30908	31055	30792	30756	30728	.80150	.80500	.79800	.79700	.79550
10296309	30950	31088	30836	30793	30766	.80150	.80500	.79800	.79700	.79550
10298238	31172	31316	31057	31010	30978	.80100	.80450	.79750	.79650	.79500
10300182	31171	31320	31056	31010	30986	.80050	.80400	.79700	.79600	.79450
10302127	31048	31186	30924	30881	30852	.80100	.80400	.79750	.79600	.79450
10304064	31118	31256	30985	30942	30916	.80000	.80350	.79650	.79550	.79400
10306007	30970	31113	30839	30801	30773	.79950	.80300	.79550	.79450	.79300
10307943	30875	31020	30749	30712	30692	.80000	.80350	.79600	.79500	.79400
10309872	30989	31132	30864	30825	30796	.80050	.80400	.79700	.79600	.79450
10311806	31273	31619	31108	30959	30839	.75500	.76300	.75050	.74700	.74350
10313875	31451	31536	31291	31241	31197	.80350	.80550	.79900	.79800	.79600
10315830	32176	32311	32048	31992	31957	.80850	.81150	.80500	.80350	.80200
103171	28439	28484	28281	28279	28257	.82550	.82650	.82050	.82050	.81900
10317818	32024	32132	31876	31827	31804	.81500	.81750	.81050	.80950	.80800
10319782	31181	31275	31019	30971	30941	.81000	.81250	.80550	.80400	.80250
10321705	30256	30387	30137	30100	30087	.80750	.81100	.80400	.80300	.80200
10323576	32000	32405	31832	31652	31539	.74100	.75050	.73700	.73250	.72950
10325733	31215	31328	31067	31027	31002	.81000	.81300	.80600	.80500	.80350
1032674	42802	42997	42510	42263	42078	.84100	.84450	.83500	.83000	.82600
10327658	32987	33064	32805	32757	32715	.81600	.81750	.81100	.81000	.80800
10329678	28823	28877	28675	28672	28646	.81850	.82000	.81400	.81400	.81250
10331437	32408	32472	32214	32152	32106	.80850	.81000	.80350	.80150	.80000
10333440	32411	32463	32200	32140	32089	.80850	.80950	.80300	.80150	.79950
10335443	29034	28950	28920	28943	28977	.94800	.94500	.94350	.94450	.94450
10336973	29293	29240	29160	29169	29190	.93400	.93200	.92900	.92950	.92900
10338540	30972	31070	30813	30767	30722	.79950	.80150	.79500	.79350	.79200
10340476	31943	32024	31758	31706	31662	.80650	.80800	.80100	.80000	.79800
10342455	31517	31593	31345	31286	31243	.80650	.80850	.80200	.80050	.79850
10344407	31890	31972	31721	31670	31630	.80650	.80850	.80200	.80050	.79900
10346382	31992	32077	31826	31777	31738	.80750	.80950	.80300	.80200	.80000
10348361	29638	29926	29501	29385	29310	.75700	.76450	.75350	.75050	.74750
10350317	29267	29550	29132	29009	28921	.75600	.76300	.75200	.74900	.74600
1035218	33127	33250	32983	32920	32882	.81300	.81600	.80900	.80750	.80600
10352251	32717	32812	32558	32521	32502	.81350	.81550	.80950	.80850	.80700
10354260	31922	32097	31726	31683	31629	.78650	.79050	.78150	.78050	.77850
10356288	31362	31478	31232	31200	31170	.81450	.81700	.81050	.81000	.80850
10358212	31326	31438	31201	31162	31130	.81650	.81900	.81250	.81150	.81000
10360130	30855	30954	30709	30672	30648	.81100	.81350	.80700	.80600	.80450
10362030	30965	31069	30831	30795	30765	.81300	.81500	.80900	.80800	.80650
10363933	30831	30932	30692	30653	30620	.81200	.81450	.80800	.80700	.80550
10365830	30750	30858	30622	30588	30552	.81200	.81450	.80800	.80700	.80550
10367723	30796	30900	30655	30619	30582	.81200	.81450	.80800	.80700	.80550
10369618	30845	30935	30703	30667	30631	.81200	.81400	.80800	.80700	.80550
10371516	30753	30860	30625	30588	30553	.81200	.81450	.80800	.80700	.80550
1037253	33138	33262	32995	32928	32894	.81300	.81600	.80900	.80750	.80600
10373408	30665	30767	30535	30501	30463	.81300	.81550	.80950	.80850	.80650
10375292	30801	30899	30657	30619	30585	.81200	.81450	.80800	.80700	.80550
10377187	30785	30887	30647	30608	30577	.81200	.81450	.80800	.80700	.80550
10379081	31297	31383	31149	31111	31085	.81700	.81900	.81250	.81150	.81000
10380995	31293	31423	31140	31073	31026	.79350	.79650	.78900	.78750	.78550
10382965	31281	31379	31134	31104	31068	.81450	.81700	.81050	.80950	.80800
10384883	31107	31191	30957	30933	30907	.81400	.81600	.80950	.80900	.80750
10386792	31544	31637	31402	31363	31338	.81450	.81650	.81050	.80950	.80800
10388727	33019	33087	32846	32808	32773	.82450	.82600	.81950	.81850	.81700
10390728	32650	32771	32486	32439	32411	.81450	.81700	.81000	.80850	.80750
10392731	31343	31438	31176	31125	31103	.81050	.81250	.80550	.80450	.80300
1039289	33127	33252	32986	32918	32885	.81300	.81600	.80900	.80750	.80600
10394663	32529	32681	32414	32359	32328	.80900	.81300	.80600	.80450	.80300
10396671	31459	31665	31322	31249	31196	.79050	.79500	.78650	.78450	.78250
10398660	30710	30811	30571	30537	30504	.81200	.81450	.80800	.80700	.80550
10400550	31406	31539	31280	31235	31208	.81000	.81300	.80600	.80500	.80350
10402488	31433	31555	31299	31254	31216	.80950	.81250	.80600	.80450	.80300
10404428	31426	31557	31296	31250	31226	.80950	.81300	.80600	.80450	.80350
10406367	31606	31725	31478	31443	31404	.81150	.81400	.80750	.80700	.80500
10408313	31996	32103	31838	31798	31772	.81300	.81550	.80850	.80750	.80600
10410280	32576	32696	32426	32390	32352	.81300	.81600	.80900	.80800	.80650
10412282	29723	29795	29570	29522	29473	.79900	.80050	.79450	.79300	.79100
1041325	33136	33258	32992	32927	32893	.81350	.81650	.81000	.80800	.80650
10414141	31147	31243	30969	30951	30895	.79950	.80200	.79450	.79400	.79200
10416087	30905	31016	30775	30740	30717	.81200	.81450	.80800	.80750	.80600
10417988	31849	31959	31705	31663	31636	.81200	.81500	.80800	.80700	.80550
10419947	30858	30964	30728	30686	30651	.81100	.81350	.80700	.80600	.80450
10421848	32391	32594	32256	32183	32134	.79200	.79650	.78800	.78650	.78450
10423892	30049	30212	29904	29856	29814	.80150	.80600	.79750	.79600	.79450
10425765	32192	32301	32035	32002	31963	.81100	.81350	.80650	.80600	.80400
10427748	30630	30852	30497	30381	30299	.77450	.78000	.77100	.76800	.76500
10429724	31365	31465	31217	31171	31138	.81450	.81650	.81000	.80900	.80750
10431650	31441	31542	31297	31257	31219	.81400	.81650	.81000	.80900	.80700
10433580	31324	31337	31177	31162	31139	.84150	.84150	.83700	.83650	.83500
1043360	31427	31528	31291	31250	31220	.81450	.81700	.81050	.80950	.80800
10435440	31421	31476	31272	31242	31210	.82700	.82850	.82300	.82200	.82050
10437338	31390	31448	31243	31218	31188	.82600	.82750	.82200	.82100	.81950
10439236	31460	31524	31316	31291	31263	.82700	.82850	.82300	.82250	.82100
10441136	31448	31504	31302	31276	31245	.82800	.82900	.82350	.82300	.82150
10443034	31878	32018	31751	31704	31674	.80900	.81200	.80550	.80400	.80250
10445003	31412	31528	31276	31244	31218	.81100	.81350	.80700	.80600	.80450
10446938	32893	33013	32752	32696	32661	.81500	.81750	.81100	.80950	.80800
10448955	30706	30790	30564	30528	30502	.81500	.81700	.81050	.80950	.80850
10450838	31325	31449	31198	31161	31130	.81000	.81300	.80600	.80500	.80350
10452771	31168	31293	31047	30997	30969	.81100	.81400	.80750	.80600	.80450
1045288	32521	32650	32388	32327	32290	.80900	.81200	.80550	.80400	.80250
10454691	30098	30262	29957	29903	29864	.80350	.80750	.79950	.79800	.79600
10456562	33024	33147	32878	32818	32782	.80950	.81200	.80550	.80400	.80250
10458601	32883	33005	32740	32689	32658	.81450	.81750	.81050	.80950	.80800
10460618	26299	26233	26150	26124	26129	.84350	.84100	.83850	.83750	.83650
10462175	30854	30956	30692	30648	30610	.80550	.80800	.80100	.80000	.79800
10464088	31018	31124	30897	30862	30833	.81450	.81700	.81100	.81000	.80850
10465991	32802	32868	32607	32559	32521	.82000	.82100	.81450	.81350	.81150
10467990	30855	31002	30718	30673	30646	.80450	.80800	.80050	.79900	.79750
10469907	31541	31651	31401	31357	31332	.81200	.81450	.80800	.80700	.80550
10471848	31233	31324	31073	31024	30975	.80250	.80450	.79800	.79650	.79450
1047296	31396	31417	31252	31243	31229	.85150	.85150	.84700	.84700	.84550
10473793	31162	31261	31019	30974	30942	.81500	.81700	.81050	.80950	.80800
10475704	31563	31642	31406	31373	31337	.80650	.80800	.80200	.80100	.79950
10477660	31577	31714	31434	31387	31349	.80600	.80900	.80150	.80050	.79900
10479618	26116	26065	26003	26025	26029	.88350	.88150	.87900	.88000	.87900
10481095	26256	26204	26145	26165	26168	.88250	.88050	.87800	.87900	.87800
10482581	29169	29048	28959	28982	28982	.95650	.95200	.94900	.94950	.94900
10484105	32818	32898	32624	32582	32542	.81700	.81900	.81200	.81100	.80900
10486112	31494	31584	31340	31301	31262	.81500	.81700	.81050	.80950	.80750
10488043	33097	33186	32905	32856	32821	.81750	.81950	.81250	.81150	.80950
104892	31832	31932	31685	31641	31612	.81350	.81550	.80900	.80800	.80650
10490065	5766	5770	5770	5768	5799	.77700	.77600	.77500	.77500	.77550
10490436	32024	32043	31832	31815	31777	.81500	.81550	.81000	.80950	.80750
1049139	29344	29239	29199	29200	29213	.89900	.89500	.89400	.89400	.89350
10492399	39497	39341	39310	39301	39325	.92050	.91650	.91600	.91550	.91550
10494543	31905	32002	31749	31705	31669	.81500	.81700	.81050	.80950	.80750
10496499	31353	31438	31218	31190	31146	.81000	.81200	.80650	.80550	.80350
10498432	30966	31066	30812	30786	30757	.81650	.81900	.81200	.81150	.81000
10500327	30950	31136	30731	30703	30660	.77750	.78200	.77150	.77100	.76900
10502318	30546	30740	30415	30359	30337	.78750	.79200	.78350	.78200	.78050
10504257	32093	32231	31928	31879	31847	.80800	.81100	.80350	.80200	.80050
10506241	31556	31674	31426	31377	31344	.81050	.81300	.80650	.80550	.80400
1050770	6411	6412	6369	6354	6350	.74550	.74450	.73850	.73700	.73300
10508187	31987	32102	31833	31769	31729	.80600	.80900	.80200	.80000	.79850
10510169	31884	32002	31725	31672	31648	.81050	.81350	.80600	.80500	.80350
1051198	31383	31644	31224	31157	31100	.76350	.76950	.75900	.75750	.75550
10512134	31652	31761	31491	31431	31398	.80550	.80800	.80100	.79950	.79800
10514097	34337	34913	33867	33569	33319	.73200	.74400	.72150	.71500	.70900
10516441	27928	27983	27788	27786	27762	.82600	.82700	.82100	.82100	.81950
10518131	32810	32874	32612	32564	32530	.82000	.82100	.81450	.81350	.81200
10520130	32381	32490	32220	32192	32154	.81550	.81800	.81100	.81000	.80850
10522114	32404	32511	32236	32207	32170	.81550	.81750	.81050	.81000	.80800
10524100	31059	31291	30855	30782	30711	.76550	.77100	.76000	.75800	.75550
10526128	31305	31391	31153	31117	31088	.81650	.81850	.81200	.81150	.81000
10528043	30806	30898	30659	30629	30608	.81500	.81700	.81050	.80950	.80850
10529932	32491	32649	32376	32322	32290	.80950	.81300	.80600	.80450	.80300
10531938	31337	31441	31190	31161	31127	.81450	.81700	.81050	.80950	.80800
1053252	13246	13182	13185	13216	13246	.97100	.96550	.96500	.96750	.96750
10533860	28881	28929	28716	28717	28685	.82550	.82650	.82050	.82050	.81900
10535608	31101	31243	30965	30925	30894	.80300	.80650	.79900	.79800	.79650
10537543	33897	34065	33766	33678	33615	.80800	.81150	.80450	.80200	.80000
10539640	31827	31937	31670	31622	31580	.81000	.81250	.80550	.80400	.80250
10541604	31945	32075	31814	31764	31728	.81150	.81450	.80800	.80650	.80500
1054162	28414	28446	28259	28259	28232	.83200	.83250	.82700	.82700	.82550
10543571	30952	31051	30813	30777	30744	.81150	.81400	.80750	.80650	.80500
10545477	31354	31485	31221	31182	31162	.81100	.81400	.80700	.80600	.80500
10547409	31807	31928	31670	31625	31585	.81100	.81400	.80750	.80600	.80450
10549368	24322	24399	24226	24201	24194	.79450	.79700	.79100	.79000	.78900
10550897	31247	31341	31097	31058	31031	.81100	.81300	.80650	.80550	.80400
10552823	31395	31571	31237	31170	31110	.79250	.79650	.78800	.78650	.78400
10554802	33127	33255	32983	32927	32885	.81300	.81550	.80900	.80750	.80550
10556839	31897	32011	31737	31704	31668	.81050	.81300	.80600	.80500	.80350
1055868	31844	31946	31693	31646	31625	.81450	.81650	.81000	.80900	.80750
10558806	31047	31203	30913	30854	30815	.80000	.80400	.79650	.79500	.79300
10560745	32862	32906	32724	32693	32668	.83800	.83850	.83400	.83300	.83200
10562705	31730	31821	31571	31527	31487	.81300	.81500	.80850	.80700	.80550
10564655	31671	31772	31513	31469	31430	.81250	.81500	.80800	.80700	.80500
10566603	31829	31932	31671	31630	31589	.81300	.81550	.80850	.80750	.80550
10568559	33977	34489	33744	33561	33418	.69250	.70250	.68700	.68350	.68000
10571011	32137	32227	31986	31944	31919	.81700	.81900	.81250	.81150	.81000
10572977	31174	31277	31042	31006	30978	.81600	.81800	.81200	.81100	.80950
10574886	29664	29574	29544	29580	29608	.94700	.94400	.94250	.94400	.94400
10576451	32300	32386	32135	32082	32055	.81600	.81800	.81150	.81000	.80850
1057822	31831	31933	31680	31634	31608	.81500	.81750	.81050	.80950	.80800
10578429	31421	31439	31283	31272	31261	.85300	.85300	.84850	.84850	.84700
10580270	31044	31173	30927	30874	30852	.80800	.81100	.80450	.80300	.80200
10582189	30877	31002	30751	30706	30680	.80850	.81150	.80450	.80350	.80200
10584098	32065	32167	31915	31876	31841	.81700	.81950	.81300	.81200	.81050
10586059	26418	26360	26281	26253	26247	.84400	.84200	.83900	.83850	.83700
10587622	30941	31058	30819	30775	30754	.80950	.81250	.80600	.80500	.80350
10589531	31146	31244	31013	30977	30952	.81700	.81950	.81300	.81200	.81050
10591436	32699	32747	32506	32461	32424	.82300	.82400	.81800	.81650	.81500
10593421	32731	32783	32542	32492	32460	.82450	.82550	.81900	.81800	.81650
10595405	32697	32754	32509	32458	32426	.82350	.82450	.81850	.81700	.81550
10597389	31145	31242	31011	30973	30948	.81700	.81900	.81300	.81200	.81050
1059773	31908	31879	31694	31684	31664	.84050	.83950	.83450	.83400	.83300
10599294	31428	31570	31269	31220	31177	.79950	.80300	.79500	.79400	.79200
10601262	32259	32362	32114	32072	32046	.81900	.82150	.81500	.81350	.81250
10603230	32238	32337	32090	32047	32018	.82100	.82300	.81700	.81550	.81400
10605192	32459	32548	32243	32190	32158	.82650	.82850	.82050	.81900	.81750
10607154	32156	32260	32003	31977	31949	.82200	.82450	.81750	.81700	.81550
10609108	31827	31931	31664	31620	31578	.81300	.81550	.80850	.80750	.80550
