Identifier	Size1	Size2	Size3	Size4	Size7	Size12	Size14	Level1	Level2	Level3	Level4	Level7	Level12	Level14
10173879	28877	28667	28656	28627	28649	28838	28877	.82700	.82050	.82000	.81850	.81900	.82600	.82700
10175624	28671	28662	28632	28648	28644	23766	23656	.82050	.82050	.81900	.81900	.81800	.92050	.91600
10177363	23627	23641	23662	23668	28849	28887	28680	.91450	.91500	.91500	.91450	.82550	.82650	.82050
10179108	28674	28643	28656	28652	28835	28872	28667	.82000	.81850	.81850	.81800	.82600	.82650	.82050
10180853	28658	28626	28641	28640	28840	28879	28674	.82050	.81850	.81850	.81800	.82600	.82700	.82050
10182598	28664	28633	28649	28835	28873	28667	28660	.82050	.81850	.81850	.82600	.82650	.82050	.82050
10184342	28628	28645	28640	28847	28885	28680	28672	.81850	.81900	.81800	.82600	.82650	.82050	.82050
1018459	28641	28659	28849	28887	28681	28673	28642	.81850	.81900	.82600	.82700	.82050	.82050	.81900
10186086	28658	28654	28836	28875	28668	28660	28627	.81900	.81800	.82600	.82650	.82050	.82050	.81850
10187832	28642	28641	53965	53892	53502	53048	52672	.81850	.81800	.84900	.84750	.84150	.83400	.82800
10189576	52728	52795	28769	28806	28606	28604	28572	.82850	.82900	.82550	.82650	.82050	.82050	.81850
10191320	28582	28582	28829	28867	28662	28654	28622	.81850	.81800	.82600	.82700	.82050	.82050	.81900
10193064	28636	28822	28861	28654	28646	28615	28630	.81850	.82600	.82650	.82050	.82050	.81850	.81850
10194809	28828	28866	28660	28650	28619	28634	28827	.82600	.82650	.82050	.82050	.81850	.81850	.82600
10196554	28866	28660	28652	28621	28636	28631	28821	.82700	.82050	.82050	.81900	.81850	.81800	.82600
1019749	28861	28653	28644	28614	28631	28627	28822	.82700	.82050	.82050	.81850	.81850	.81800	.82600
10198299	28861	28653	28645	28612	28631	28627	28829	.82650	.82050	.82050	.81850	.81850	.81800	.82600
10200040	28866	28659	28654	28620	28637	28634	28854	.82650	.82050	.82050	.81850	.81850	.81800	.82600
10201784	28895	28683	28678	28652	28664	28661	28845	.82650	.82050	.82050	.81850	.81850	.81800	.82600
10203528	28882	28678	28670	28638	28653	28849	28888	.82650	.82050	.82050	.81850	.81850	.82600	.82650
10205272	28681	28674	28642	28659	28851	28892	28681	.82050	.82050	.81850	.81850	.82600	.82650	.82050
10207016	28676	28651	28660	28853	28895	28683	28679	.82050	.81850	.81850	.82550	.82650	.82050	.82000
10208759	28654	28662	28662	32032	32135	31891	31851	.81850	.81850	.81800	.81700	.81950	.81300	.81200
10210503	31824	31847	31830	32233	32326	32080	32036	.81050	.81050	.81000	.81450	.81650	.81050	.80900
10212247	32007	32027	31122	31257	30998	30956	30930	.80750	.80800	.80100	.80400	.79750	.79650	.79500
10213993	30942	30954	31092	30827	30784	30762	30774	.79500	.80250	.80600	.79900	.79750	.79650	.79600
10215738	30769	30818	30952	30686	30650	30615	30639	.79550	.80100	.80400	.79700	.79600	.79450	.79500
10217483	30630	54962	54655	54306	53977	53548	53666	.79400	.83400	.82950	.82400	.81900	.81200	.81350
10219229	53660	30724	30858	30600	30560	30527	30540	.81300	.80000	.80350	.79650	.79550	.79400	.79350
10220975	30535	30838	30979	30711	30683	30649	30664	.79300	.80050	.80350	.79650	.79600	.79450	.79450
10222934	30659	30997	31139	30870	30827	30803	30818	.79350	.80250	.80600	.79900	.79750	.79650	.79650
10224911	30854	30987	30732	30695	30659	30675	30771	.80050	.80350	.79650	.79550	.79400	.79400	.80150
10226852	30908	30645	30606	30583	30589	30585	31084	.80500	.79800	.79700	.79550	.79550	.79500	.80150
10228779	31227	30953	30918	30881	30900	30894	30974	.80500	.79800	.79700	.79500	.79550	.79450	.80150
1022926	31116	30836	30799	30770	30786	30775	30851	.80500	.79750	.79650	.79500	.79500	.79450	.79950
10230701	30994	30730	30695	30668	30682	30835	30967	.80250	.79550	.79500	.79350	.79350	.80100	.80400
10232620	30700	30663	30633	30654	30646	31084	31223	.79700	.79600	.79450	.79450	.79400	.80150	.80500
10234545	30966	30924	30894	30911	30903	31089	31227	.79800	.79700	.79550	.79550	.79500	.80150	.80500
10236475	30972	30929	30899	30913	31000	31150	30886	.79800	.79700	.79550	.79550	.80200	.80550	.79850
10238401	30844	30814	30834	30646	30776	30517	30483	.79750	.79600	.79600	.80000	.80300	.79600	.79500
10240319	30453	30466	30457	30986	31132	30851	30814	.79350	.79350	.79300	.80150	.80500	.79750	.79650
10242256	30789	30800	30798	31089	31221	30956	30915	.79500	.79500	.79450	.80000	.80300	.79600	.79500
10244187	30883	30904	30889	30928	31066	30793	30757	.79350	.79350	.79250	.80100	.80400	.79700	.79600
10246116	30729	30748	30739	30926	31071	30805	30765	.79450	.79450	.79400	.80050	.80400	.79700	.79600
10248039	30742	30754	30746	41933	41592	41421	41074	.79450	.79450	.79400	.84950	.84250	.83900	.83200
10249977	40608	40705	30910	31054	30786	30750	30724	.82200	.82350	.80100	.80450	.79750	.79650	.79500
10251915	30729	30719	30633	30763	30504	30468	30439	.79500	.79400	.80000	.80300	.79600	.79500	.79350
10253847	30453	30447	31029	31163	30899	30854	30828	.79350	.79300	.80100	.80450	.79750	.79600	.79500
10255761	30841	30832	30918	31053	30799	30755	30723	.79500	.79400	.80100	.80400	.79750	.79600	.79450
10257693	30739	30820	30967	30702	30661	30631	30648	.79450	.79950	.80350	.79600	.79500	.79350	.79350
10259635	30637	31134	31277	31014	30977	30947	30958	.79300	.80150	.80450	.79800	.79700	.79550	.79500
10261565	30955	31092	31230	30968	30923	30896	30909	.79450	.80100	.80450	.79750	.79650	.79500	.79500
1026219	30903	30923	31060	30804	30767	30739	30752	.79400	.80100	.80450	.79750	.79650	.79500	.79500
10263495	30739	31010	31145	30890	30851	30822	30835	.79450	.80100	.80450	.79750	.79650	.79500	.79500
10265423	31015	31160	30896	30856	30823	30839	31026	.80150	.80500	.79800	.79700	.79500	.79500	.80150
10267336	31162	30905	30863	30839	30857	30846	30775	.80450	.79800	.79650	.79550	.79550	.79450	.80000
10269271	30928	30662	30625	30601	30609	30603	30817	.80350	.79650	.79550	.79400	.79400	.79350	.80100
10271200	30955	30697	30653	30631	30634	30639	70254	.80400	.79700	.79600	.79500	.79450	.79400	.88050
10273126	70251	69868	69585	69239	69277	69312	30873	.88050	.87550	.87200	.86700	.86750	.86750	.80100
10275067	31010	30755	30711	30684	30698	30696	31051	.80400	.79750	.79600	.79500	.79500	.79450	.80000
10277006	31205	30936	30895	30868	30878	30872	31000	.80400	.79700	.79550	.79450	.79400	.79350	.80100
10278935	31137	30879	30832	30804	30818	30811	30908	.80400	.79750	.79600	.79450	.79450	.79400	.80150
10280869	31055	30792	30756	30728	30741	30950	31088	.80500	.79800	.79700	.79550	.79550	.80150	.80500
10282803	30836	30793	30766	30780	30775	31172	31316	.79800	.79700	.79550	.79550	.79500	.80100	.80450
10284737	31057	31010	30978	30995	30984	31171	31320	.79750	.79650	.79500	.79500	.79450	.80050	.80400
10286660	31056	31010	30986	30994	30985	31048	31186	.79700	.79600	.79450	.79450	.79400	.80100	.80400
1028685	30924	30881	30852	30867	30861	31118	31256	.79750	.79600	.79450	.79450	.79400	.80000	.80350
10288583	30985	30942	30916	30924	30970	31113	30839	.79650	.79550	.79400	.79350	.79950	.80300	.79550
10290509	30801	30773	30779	30875	31020	30749	30712	.79450	.79300	.79300	.80000	.80350	.79600	.79500
10292448	30692	30690	30691	30989	31132	30864	30825	.79400	.79350	.79300	.80050	.80400	.79700	.79600
10294382	30796	30810	30797	31273	31619	31108	30959	.79450	.79450	.79400	.75500	.76300	.75050	.74700
10296309	30839	30861	30847	31451	31536	31291	31241	.74350	.74350	.74300	.80350	.80550	.79900	.79800
10298238	31197	31213	31198	32176	32311	32048	31992	.79600	.79600	.79500	.80850	.81150	.80500	.80350
10300182	31957	31986	28439	28484	28281	28279	28257	.80200	.80200	.82550	.82650	.82050	.82050	.81900
10302127	28268	32024	32132	31876	31827	31804	31819	.81900	.81500	.81750	.81050	.80950	.80800	.80800
10304064	31810	31181	31275	31019	30971	30941	30963	.80750	.81000	.81250	.80550	.80400	.80250	.80300
10306007	30940	30256	30387	30137	30100	30087	30092	.80200	.80750	.81100	.80400	.80300	.80200	.80150
10307943	30086	32000	32405	31832	31652	31539	31559	.80100	.74100	.75050	.73700	.73250	.72950	.72950
10309872	31215	31328	31067	31027	31002	31029	42802	.81000	.81300	.80600	.80500	.80350	.80350	.84100
10311806	42997	42510	42263	42078	42104	42114	32987	.84450	.83500	.83000	.82600	.82600	.82600	.81600
10313875	33064	32805	32757	32715	32744	32716	28823	.81750	.81100	.81000	.80800	.80850	.80750	.81850
10315830	28877	28675	28672	28646	28648	32408	32472	.82000	.81400	.81400	.81250	.81200	.80850	.81000
103171	32214	32152	32106	32125	32111	32411	32463	.80350	.80150	.80000	.80000	.79900	.80850	.80950
10317818	32200	32140	32089	32113	32093	29034	28950	.80300	.80150	.79950	.79950	.79850	.94800	.94500
10319782	28920	28943	28977	28985	28981	29293	29240	.94350	.94450	.94450	.94450	.94350	.93400	.93200
10321705	29160	29169	29190	29187	29188	30972	31070	.92900	.92950	.92900	.92850	.92800	.79950	.80150
10323576	30813	30767	30722	30732	30715	31943	32024	.79500	.79350	.79200	.79150	.79050	.80650	.80800
10325733	31758	31706	31662	31679	31663	31517	31593	.80100	.80000	.79800	.79800	.79750	.80650	.80850
1032674	31345	31286	31243	31266	31890	31972	31721	.80200	.80050	.79850	.79850	.80650	.80850	.80200
10327658	31670	31630	31648	31992	32077	31826	31777	.80050	.79900	.79900	.80750	.80950	.80300	.80200
10329678	31738	31757	31741	29638	29926	29501	29385	.80000	.80000	.79950	.75700	.76450	.75350	.75050
10331437	29310	29309	29310	29267	29550	29132	29009	.74750	.74700	.74700	.75600	.76300	.75200	.74900
10333440	28921	28925	33127	33250	32983	32920	32882	.74600	.74550	.81300	.81600	.80900	.80750	.80600
10335443	32905	32885	32717	32812	32558	32521	32502	.80600	.80550	.81350	.81550	.80950	.80850	.80700
10336973	32527	32499	31922	32097	31726	31683	31629	.80750	.80650	.78650	.79050	.78150	.78050	.77850
10338540	31650	31362	31478	31232	31200	31170	31197	.77850	.81450	.81700	.81050	.81000	.80850	.80850
10340476	31182	31326	31438	31201	31162	31130	31154	.80800	.81650	.81900	.81250	.81150	.81000	.81000
10342455	31141	30855	30954	30709	30672	30648	30677	.80950	.81100	.81350	.80700	.80600	.80450	.80500
10344407	30642	30965	31069	30831	30795	30765	30786	.80350	.81300	.81500	.80900	.80800	.80650	.80650
10346382	30831	30932	30692	30653	30620	30642	30750	.81200	.81450	.80800	.80700	.80550	.80550	.81200
10348361	30858	30622	30588	30552	30572	30558	30796	.81450	.80800	.80700	.80550	.80550	.80450	.81200
10350317	30900	30655	30619	30582	30608	30588	30845	.81450	.80800	.80700	.80550	.80550	.80450	.81200
1035218	30935	30703	30667	30631	30658	30753	30860	.81400	.80800	.80700	.80550	.80550	.81200	.81450
10352251	30625	30588	30553	30573	33138	33262	32995	.80800	.80700	.80550	.80550	.81300	.81600	.80900
10354260	32928	32894	32915	32896	30665	30767	30535	.80750	.80600	.80600	.80500	.81300	.81550	.80950
10356288	30501	30463	30482	30465	30801	30899	30657	.80850	.80650	.80650	.80600	.81200	.81450	.80800
10358212	30619	30585	30608	30589	30785	30887	30647	.80700	.80550	.80550	.80450	.81200	.81450	.80800
10360130	30608	30577	30601	31297	31383	31149	31111	.80700	.80550	.80550	.81700	.81900	.81250	.81150
10362030	31085	31110	31085	31293	31423	31140	31073	.81000	.81050	.80950	.79350	.79650	.78900	.78750
10363933	31026	31037	31028	31281	31379	31134	31104	.78550	.78550	.78450	.81450	.81700	.81050	.80950
10365830	31068	31091	31107	31191	30957	30933	30907	.80800	.80800	.81400	.81600	.80950	.80900	.80750
10367723	30928	31544	31637	31402	31363	31338	31360	.80800	.81450	.81650	.81050	.80950	.80800	.80850
10369618	31341	33019	33087	32846	32808	32773	32795	.80750	.82450	.82600	.81950	.81850	.81700	.81750
10371516	32650	32771	32486	32439	32411	32425	32413	.81450	.81700	.81000	.80850	.80750	.80700	.80650
1037253	31343	31438	31176	31125	31103	31126	31098	.81050	.81250	.80550	.80450	.80300	.80300	.80200
10373408	33127	33252	32986	32918	32885	32904	32885	.81300	.81600	.80900	.80750	.80600	.80600	.80500
10375292	32529	32681	32414	32359	32328	32345	32336	.80900	.81300	.80600	.80450	.80300	.80300	.80250
10377187	31459	31665	31322	31249	31196	31217	30710	.79050	.79500	.78650	.78450	.78250	.78250	.81200
10379081	30811	30571	30537	30504	30527	31406	31539	.81450	.80800	.80700	.80550	.80550	.81000	.81300
10380995	31280	31235	31208	31227	31211	31433	31555	.80600	.80500	.80350	.80350	.80250	.80950	.81250
10382965	31299	31254	31216	31235	31224	31426	31557	.80600	.80450	.80300	.80300	.80250	.80950	.81300
10384883	31296	31250	31226	31249	31233	31606	31725	.80600	.80450	.80350	.80350	.80250	.81150	.81400
10386792	31478	31443	31404	31422	31409	31996	32103	.80750	.80700	.80500	.80500	.80450	.81300	.81550
10388727	31838	31798	31772	31799	31774	32576	32696	.80850	.80750	.80600	.80650	.80500	.81300	.81600
10390728	32426	32390	32352	32375	32355	29723	29795	.80900	.80800	.80650	.80650	.80550	.79900	.80050
10392731	29570	29522	29473	29484	29474	33136	33258	.79450	.79300	.79100	.79100	.79000	.81350	.81650
1039289	32992	32927	32893	32914	32894	31147	31243	.81000	.80800	.80650	.80700	.80600	.79950	.80200
10394663	30969	30951	30895	30915	30860	30905	31016	.79450	.79400	.79200	.79200	.79000	.81200	.81450
10396671	30775	30740	30717	30731	30717	31849	31959	.80800	.80750	.80600	.80600	.80500	.81200	.81500
10398660	31705	31663	31636	31655	31632	30858	30964	.80800	.80700	.80550	.80550	.80450	.81100	.81350
10400550	30728	30686	30651	30670	30659	32391	32594	.80700	.80600	.80450	.80450	.80400	.79200	.79650
10402488	32256	32183	32134	32151	32131	30049	30212	.78800	.78650	.78450	.78450	.78350	.80150	.80600
10404428	29904	29856	29814	29831	29815	32192	32301	.79750	.79600	.79450	.79450	.79350	.81100	.81350
10406367	32035	32002	31963	31983	31966	30630	30852	.80650	.80600	.80400	.80400	.80350	.77450	.78000
10408313	30497	30381	30299	30309	30285	31365	31465	.77100	.76800	.76500	.76500	.76400	.81450	.81650
10410280	31217	31171	31138	31166	31145	31441	31542	.81000	.80900	.80750	.80750	.80650	.81400	.81650
10412282	31297	31257	31219	31248	31324	31337	31177	.81000	.80900	.80700	.80750	.84150	.84150	.83700
1041325	31162	31139	31169	31427	31528	31291	31250	.83650	.83500	.83550	.81450	.81700	.81050	.80950
10414141	31220	31244	31225	31421	31476	31272	31242	.80800	.80850	.80750	.82700	.82850	.82300	.82200
10416087	31210	31243	31217	31390	31448	31243	31218	.82050	.82100	.81950	.82600	.82750	.82200	.82100
10417988	31188	31215	31191	31460	31524	31316	31291	.81950	.82000	.81900	.82700	.82850	.82300	.82250
10419947	31263	31283	31264	31448	31504	31302	31276	.82100	.82100	.82000	.82800	.82900	.82350	.82300
10421848	31245	31271	31249	31878	32018	31751	31704	.82150	.82150	.82050	.80900	.81200	.80550	.80400
10423892	31674	31697	31681	31412	31528	31276	31244	.80250	.80300	.80200	.81100	.81350	.80700	.80600
10425765	31218	31242	32893	33013	32752	32696	32661	.80450	.80500	.81500	.81750	.81100	.80950	.80800
10427748	32692	32668	30706	30790	30564	30528	30502	.80850	.80750	.81500	.81700	.81050	.80950	.80850
10429724	30533	30508	31325	31449	31198	31161	31130	.80850	.80750	.81000	.81300	.80600	.80500	.80350
10431650	31151	31132	31168	31293	31047	30997	30969	.80400	.80300	.81100	.81400	.80750	.80600	.80450
10433580	30987	30978	32521	32650	32388	32327	32290	.80450	.80400	.80900	.81200	.80550	.80400	.80250
1043360	32305	32288	30098	30262	29957	29903	29864	.80200	.80150	.80350	.80750	.79950	.79800	.79600
10435440	29869	33024	33147	32878	32818	32782	32796	.79600	.80950	.81200	.80550	.80400	.80250	.80250
10437338	32785	32883	33005	32740	32689	32658	32682	.80150	.81450	.81750	.81050	.80950	.80800	.80800
10439236	32660	26299	26233	26150	26124	26129	26129	.80700	.84350	.84100	.83850	.83750	.83650	.83600
10441136	26145	30854	30956	30692	30648	30610	30635	.83600	.80550	.80800	.80100	.80000	.79800	.79850
10443034	30620	31018	31124	30897	30862	30833	30856	.79750	.81450	.81700	.81100	.81000	.80850	.80850
10445003	30842	32802	32868	32607	32559	32521	32568	.80800	.82000	.82100	.81450	.81350	.81150	.81250
10446938	32526	30855	31002	30718	30673	30646	30658	.81100	.80450	.80800	.80050	.79900	.79750	.79750
10448955	30648	31541	31651	31401	31357	31332	31352	.79700	.81200	.81450	.80800	.80700	.80550	.80550
