Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000017165.1_ASM1716v1_genomic.fna	712282	706496	707303	706412	707367	0.922189	0.914698	0.915743	0.914589	0.915826
GCF_000017185.1_ASM1718v1_genomic.fna	684013	678597	678442	678343	678527	0.933708	0.926315	0.926103	0.925968	0.926219
GCF_000017225.1_ASM1722v1_genomic.fna	823043	813634	813803	813364	813824	0.941212	0.930453	0.930646	0.930144	0.93067
GCF_000017625.1_ASM1762v1_genomic.fna	1962063	1942921	1942533	1942110	1942621	0.946088	0.936858	0.936671	0.936467	0.936714
GCF_000017945.1_ASM1794v1_genomic.fna	859871	856540	855311	855971	855396	0.91373	0.910191	0.908885	0.909586	0.908975
GCF_000018305.1_ASM1830v1_genomic.fna	803712	796358	797429	796168	797489	0.937516	0.928938	0.930187	0.928716	0.930257
GCF_000018365.1_ASM1836v1_genomic.fna	1176453	1170240	1170311	1169843	1170450	0.946129	0.941133	0.94119	0.940814	0.941302
GCF_000018465.1_ASM1846v1_genomic.fna	757773	750947	751127	750767	751177	0.950088	0.94153	0.941756	0.941304	0.941818
GCF_000018485.1_ASM1848v1_genomic.fna	809945	803857	804124	803667	804200	0.938847	0.93179	0.932099	0.931569	0.932187
GCF_000019605.1_ASM1960v1_genomic.fna	835833	831884	833342	831823	833468	0.938051	0.933619	0.935255	0.933551	0.935397
GCF_000019805.1_ASM1980v1_genomic.fna	1229758	1221106	1219903	1220341	1219980	0.908999	0.902604	0.901715	0.902038	0.901771
GCF_000020905.1_ASM2090v1_genomic.fna	656761	651925	653169	651853	653284	0.94162	0.934687	0.93647	0.934583	0.936635
GCF_000021965.1_ASM2196v1_genomic.fna	2137147	2099674	2092880	2097779	2092344	0.932714	0.91636	0.913395	0.915533	0.913161
GCF_000022205.1_ASM2220v1_genomic.fna	2929027	2880814	2863879	2876581	2863309	0.864963	0.850725	0.845724	0.849475	0.845556
GCF_000022365.1_ASM2236v1_genomic.fna	1354052	1348175	1347251	1347588	1347393	0.936406	0.932342	0.931703	0.931936	0.931801
GCF_000022385.1_ASM2238v1_genomic.fna	1044181	1030798	1030395	1030438	1030440	0.918163	0.906395	0.90604	0.906078	0.90608
GCF_000022405.1_ASM2240v1_genomic.fna	1006494	994965	994915	994697	994968	0.928165	0.917534	0.917488	0.917287	0.917536
GCF_000022425.1_ASM2242v1_genomic.fna	1028328	1015967	1015834	1015669	1015890	0.920926	0.909856	0.909737	0.909589	0.909787
GCF_000022445.1_ASM2244v1_genomic.fna	1005097	995240	995477	995012	995544	0.93655	0.927365	0.927586	0.927152	0.927648
GCF_000022465.1_ASM2246v1_genomic.fna	1020296	1002755	1002165	1002330	1002108	0.897755	0.88232	0.881801	0.881947	0.881751
GCF_000022485.1_ASM2248v1_genomic.fna	1060255	1039440	1038611	1038922	1038528	0.88442	0.867057	0.866366	0.866625	0.866296
GCF_000022545.1_ASM2254v1_genomic.fna	952862	948063	948846	947969	948957	0.954371	0.949565	0.950349	0.949471	0.95046
GCF_000023945.1_ASM2394v1_genomic.fna	2570093	2553607	2547162	2551340	2547079	0.896847	0.891095	0.888846	0.890303	0.888817
GCF_000023965.1_ASM2396v1_genomic.fna	2755397	2730659	2717796	2726919	2717492	0.86931	0.861505	0.857447	0.860325	0.857351
GCF_000023985.1_ASM2398v1_genomic.fna	624900	621359	621521	621208	621595	0.931251	0.925974	0.926216	0.925749	0.926326
GCF_000024185.1_ASM2418v1_genomic.fna	1177463	1161758	1159232	1161128	1159033	0.940539	0.927994	0.925977	0.927491	0.925818
GCF_000024305.1_ASM2430v1_genomic.fna	1046568	1028819	1028063	1028347	1028041	0.913095	0.89761	0.89695	0.897198	0.896931
GCF_000024625.1_ASM2462v1_genomic.fna	736041	730221	730258	729965	730355	0.929823	0.922471	0.922518	0.922147	0.92264
GCF_000024745.1_ASM2474v1_genomic.fna	984593	961463	960060	960889	959919	0.866981	0.846614	0.845379	0.846109	0.845255
GCF_000025285.1_ASM2528v1_genomic.fna	824275	819632	820401	819465	820523	0.949326	0.943979	0.944864	0.943786	0.945005
GCF_000025325.1_ASM2532v1_genomic.fna	4425707	4387366	4348232	4380807	4346599	0.874086	0.866513	0.858784	0.865218	0.858462
GCF_000025505.1_ASM2550v1_genomic.fna	1297013	1288821	1289539	1288471	1289700	0.93729	0.93137	0.931888	0.931117	0.932005
GCF_000025525.1_ASM2552v1_genomic.fna	715108	708273	707819	708009	707893	0.928563	0.919688	0.919098	0.919345	0.919194
GCF_000025625.1_ASM2562v1_genomic.fna	3609390	3573868	3558472	3570239	3558151	0.899687	0.890832	0.886995	0.889928	0.886915
GCF_000025665.1_ASM2566v1_genomic.fna	807031	802606	803613	802527	803724	0.951319	0.946103	0.94729	0.94601	0.947421
GCF_000025685.1_ASM2568v1_genomic.fna	3221417	3184118	3161981	3179183	3161028	0.854414	0.844521	0.83865	0.843212	0.838397
GCF_000025865.1_ASM2586v1_genomic.fna	1220119	1210205	1211126	1210036	1211157	0.959853	0.952054	0.952778	0.951921	0.952803
GCF_000026045.1_ASM2604v1_genomic.fna	2268183	2238725	2232618	2236725	2232422	0.890829	0.879259	0.876861	0.878474	0.876784
GCF_000063445.1_ASM6344v1_genomic.fna	2199460	2170607	2164813	2168912	2164751	0.931394	0.919175	0.916722	0.918458	0.916695
GCF_000069025.1_ASM6902v1_genomic.fna	2124911	2071109	2060527	2068306	2059875	0.851741	0.830175	0.825934	0.829052	0.825672
GCF_000091665.1_ASM9166v1_genomic.fna	692776	687275	686951	687027	687027	0.92943	0.92205	0.921615	0.921717	0.921717
GCF_000092185.1_ASM9218v1_genomic.fna	686197	683609	685363	683594	685500	0.950195	0.946611	0.94904	0.94659	0.94923
GCF_000092305.1_ASM9230v1_genomic.fna	489101	484549	484683	484368	484743	0.916109	0.907583	0.907834	0.907244	0.907946
GCF_000092465.1_ASM9246v1_genomic.fna	675077	671067	672093	670970	672186	0.946775	0.941151	0.94259	0.941015	0.94272
GCF_000144915.1_ASM14491v1_genomic.fna	894984	889436	889038	888965	889128	0.922281	0.916563	0.916153	0.916078	0.916246
GCF_000145295.1_ASM14529v1_genomic.fna	980283	972967	973909	972746	974035	0.95385	0.946731	0.947648	0.946516	0.947771
GCF_000147875.1_ASM14787v1_genomic.fna	1899231	1874493	1873773	1873765	1873743	0.950123	0.937747	0.937387	0.937383	0.937372
GCF_000148385.1_ASM14838v1_genomic.fna	1103640	1095839	1096365	1095523	1096467	0.948038	0.941337	0.941789	0.941065	0.941876
GCF_000151085.1_ASM15108v1_genomic.fna	1277068	1072697	1050560	1067614	1047272	0.754058	0.633385	0.620314	0.630384	0.618373
GCF_000151105.2_ASM15110v2_genomic.fna	1123206	1118523	1119061	1118338	1119177	0.955202	0.951219	0.951677	0.951062	0.951776
GCF_000151205.2_ASM15120v2_genomic.fna	1415625	1407747	1406313	1406985	1406411	0.92941	0.924238	0.923296	0.923738	0.923361
GCF_000151225.1_ASM15122v1_genomic.fna	687546	681784	681900	681590	681904	0.943717	0.935808	0.935967	0.935542	0.935973
GCF_000151245.1_ASM15124v1_genomic.fna	681738	677084	677262	676898	677318	0.946822	0.940358	0.940605	0.9401	0.940683
GCF_000152265.2_ASM15226v2_genomic.fna	961077	949931	950994	949785	951057	0.942394	0.931465	0.932507	0.931322	0.932569
GCF_000166095.1_ASM16609v1_genomic.fna	539606	535505	535866	535377	535956	0.934102	0.927003	0.927628	0.926782	0.927784
GCF_000172995.2_ASM17299v2_genomic.fna	3157651	3133136	3127812	3130798	3127629	0.908356	0.901304	0.899773	0.900632	0.89972
GCF_000175555.1_ASM17555v1_genomic.fna	1027687	1014314	1013621	1013989	1013687	0.938487	0.926274	0.925642	0.925978	0.925702
GCF_000179575.2_ASM17957v2_genomic.fna	700056	694176	694020	693935	694090	0.925243	0.917472	0.917266	0.917153	0.917358
GCF_000186365.1_ASM18636v1_genomic.fna	764274	759390	760703	759233	760821	0.936581	0.930595	0.932204	0.930403	0.932349
GCF_000187225.1_ASM18722v1_genomic.fna	3553046	3525282	3511362	3521371	3510901	0.898651	0.891629	0.888108	0.89064	0.887992
GCF_000189555.1_ASM18955v1_genomic.fna	954087	942765	942830	942503	942894	0.907027	0.896263	0.896325	0.896014	0.896386
GCF_000189575.1_ASM18957v1_genomic.fna	1010835	999186	999074	998920	999128	0.916752	0.906188	0.906086	0.905946	0.906135
GCF_000189795.1_ASM18979v2_genomic.fna	708437	703610	703779	703419	703806	0.945347	0.938906	0.939131	0.938651	0.939167
GCF_000189815.1_ASM18981v2_genomic.fna	710306	704191	704619	704020	704664	0.938886	0.930803	0.931369	0.930577	0.931429
GCF_000189835.1_ASM18983v2_genomic.fna	715334	710172	710549	709988	710617	0.945762	0.938937	0.939436	0.938694	0.939525
GCF_000189855.1_ASM18985v2_genomic.fna	710623	705065	705415	704882	705455	0.941948	0.934581	0.935045	0.934338	0.935098
GCF_000189895.1_ASM18989v2_genomic.fna	680358	675411	675790	675233	675815	0.946221	0.939341	0.939868	0.939094	0.939903
GCF_000189915.1_ASM18991v2_genomic.fna	741776	732996	732758	732735	732687	0.928822	0.917828	0.91753	0.917501	0.917441
GCF_000189935.1_ASM18993v2_genomic.fna	748305	736802	736715	736564	736570	0.911045	0.89704	0.896934	0.896751	0.896758
GCF_000189955.1_ASM18995v2_genomic.fna	750444	741997	741442	741688	741374	0.933548	0.92304	0.922349	0.922655	0.922265
GCF_000189975.1_ASM18997v2_genomic.fna	750144	740531	740098	740211	740061	0.92905	0.917144	0.916608	0.916748	0.916562
GCF_000189995.1_ASM18999v2_genomic.fna	719795	712208	711632	711892	711568	0.938026	0.928139	0.927388	0.927727	0.927305
GCF_000190015.1_ASM19001v2_genomic.fna	718974	711841	711398	711541	711365	0.939219	0.929901	0.929322	0.929509	0.929279
GCF_000190035.1_ASM19003v2_genomic.fna	722174	713032	712469	712709	712409	0.930898	0.919114	0.918388	0.918697	0.91831
GCF_000190055.1_ASM19005v2_genomic.fna	756069	747902	747276	747581	747206	0.93511	0.925009	0.924235	0.924612	0.924148
GCF_000190075.1_ASM19007v2_genomic.fna	751088	743655	742983	743331	742920	0.936434	0.927167	0.926329	0.926763	0.92625
GCF_000190095.1_ASM19009v2_genomic.fna	753853	746576	746001	746268	745915	0.937956	0.928902	0.928187	0.928519	0.92808
GCF_000190115.1_ASM19011v2_genomic.fna	751668	740531	739968	740238	739823	0.920847	0.907204	0.906514	0.906845	0.906336
GCF_000190135.1_ASM19013v2_genomic.fna	748558	740488	739833	740174	739723	0.932857	0.9228	0.921984	0.922409	0.921847
GCF_000190155.1_ASM19015v2_genomic.fna	706717	698854	698531	698601	698478	0.930447	0.920095	0.91967	0.919762	0.9196
GCF_000190175.1_ASM19017v2_genomic.fna	715108	708078	708008	707854	707934	0.936378	0.927173	0.927082	0.92688	0.926985
GCF_000190315.1_ASM19031v1_genomic.fna	1020416	1013704	1014687	1013488	1014808	0.949613	0.943367	0.944282	0.943166	0.944395
GCF_000191585.1_ASM19158v1_genomic.fna	1200200	1188528	1188191	1188180	1188210	0.958297	0.948978	0.948709	0.9487	0.948724
GCF_000193375.1_ASM19337v1_genomic.fna	1369878	1362133	1360982	1361219	1361075	0.908084	0.90295	0.902187	0.902344	0.902249
GCF_000194625.1_ASM19462v1_genomic.fna	1204941	1196631	1197505	1196394	1197634	0.94523	0.938711	0.939396	0.938525	0.939497
GCF_000195895.1_ASM19589v1_genomic.fna	2508421	2435243	2426174	2433115	2425438	0.937298	0.909954	0.906565	0.909159	0.90629
GCF_000195915.1_ASM19591v1_genomic.fna	979912	976466	978412	976481	978553	0.96445	0.961058	0.962974	0.961073	0.963113
GCF_000195935.2_ASM19593v2_genomic.fna	905336	901427	902140	901268	902238	0.94681	0.942722	0.943467	0.942555	0.94357
GCF_000196655.1_ASM19665v1_genomic.fna	1174358	1149895	1148238	1149282	1148024	0.93237	0.912948	0.911632	0.912461	0.911462
GCF_000196895.1_ASM19689v1_genomic.fna	2889452	2850687	2838376	2847478	2837997	0.887605	0.875697	0.871915	0.874711	0.871798
GCF_000204415.1_ASM20441v1_genomic.fna	1958808	1916632	1914577	1915550	1914171	0.913956	0.894277	0.893318	0.893772	0.893129
GCF_000204925.1_ASM20492v1_genomic.fna	780329	777354	778824	777368	778951	0.947117	0.943507	0.945291	0.943524	0.945445
GCF_000211475.1_ASM21147v1_genomic.fna	958797	953945	954410	953772	954543	0.94911	0.944307	0.944767	0.944135	0.944898
GCF_000213215.1_ASM21321v1_genomic.fna	827183	819923	820432	819759	820520	0.936079	0.927863	0.928439	0.927678	0.928539
GCF_000214415.1_ASM21441v1_genomic.fna	800231	788405	787173	788019	787139	0.918303	0.904732	0.903319	0.90429	0.90328
GCF_000214725.1_ASM21472v1_genomic.fna	1185126	1170821	1170240	1170483	1170286	0.952001	0.940509	0.940043	0.940238	0.94008
GCF_000215915.2_HLRTI_V2_genomic.fna	2550445	2521550	2512739	2519020	2512426	0.890421	0.880333	0.877256	0.879449	0.877147
GCF_000215995.1_ASM21599v1_genomic.fna	1074106	1067634	1067970	1067315	1068110	0.940635	0.934967	0.935261	0.934688	0.935384
GCF_000217715.1_ASM21771v1_genomic.fna	3575870	3556160	3533419	3551415	3532591	0.867886	0.863102	0.857583	0.86195	0.857382
GCF_000217995.1_ASM21799v1_genomic.fna	1141312	1130340	1130796	1130109	1130803	0.95185	0.9427	0.94308	0.942507	0.943086
GCF_000220175.1_ASM22017v1_genomic.fna	693555	688836	689567	688745	689646	0.950396	0.943929	0.944931	0.943805	0.945039
GCF_000220645.1_ASM22064v1_genomic.fna	805338	800287	800640	800114	800762	0.943266	0.93735	0.937764	0.937148	0.937907
GCF_000221185.1_ASM22118v1_genomic.fna	1407350	1402406	1401054	1401700	1401197	0.93047	0.927201	0.926307	0.926734	0.926402
GCF_000223395.1_ASM22339v1_genomic.fna	1118999	1114683	1115363	1114426	1115498	0.932159	0.928563	0.92913	0.928349	0.929242
GCF_000223905.1_ASM22390v1_genomic.fna	3155043	3125980	3114826	3122633	3114545	0.899112	0.89083	0.887651	0.889876	0.887571
GCF_000226975.2_ASM22697v3_genomic.fna	3612410	3581054	3560083	3576274	3559511	0.864595	0.857091	0.852072	0.855947	0.851935
GCF_000230715.2_ASM23071v3_genomic.fna	3092367	3048616	3035932	3044894	3035602	0.878946	0.86651	0.862905	0.865452	0.862811
GCF_000230735.2_ASM23073v3_genomic.fna	3494856	3433880	3408666	3428800	3407552	0.867059	0.851931	0.845676	0.850671	0.845399
GCF_000230955.2_ASM23095v3_genomic.fna	2588790	2568221	2552844	2564442	2552379	0.861791	0.854944	0.849825	0.853686	0.84967
GCF_000231015.2_ASM23101v3_genomic.fna	659965	656660	658212	656619	658340	0.947978	0.943231	0.94546	0.943172	0.945644
GCF_000234805.1_ASM23480v1_genomic.fna	1627456	1605308	1600942	1603961	1600808	0.919713	0.907197	0.904729	0.906435	0.904654
GCF_000235565.1_ASM23556v1_genomic.fna	1922316	1900242	1891673	1897986	1891458	0.88723	0.877042	0.873087	0.876001	0.872988
GCF_000237865.1_ASM23786v1_genomic.fna	2045097	2015572	2012943	2014637	2012870	0.941836	0.928239	0.927028	0.927809	0.926995
GCF_000241145.1_ASM24114v2_genomic.fna	776441	760207	760131	759893	760005	0.931983	0.912497	0.912406	0.91212	0.912255
GCF_000242875.2_ASM24287v3_genomic.fna	700946	696767	697761	696696	697848	0.956305	0.950603	0.951959	0.950506	0.952078
GCF_000243255.1_ASM24325v1_genomic.fna	1779583	1753593	1754245	1753090	1754212	0.944034	0.930247	0.930593	0.92998	0.930575
GCF_000243315.1_ASM24331v1_genomic.fna	1379591	1345471	1339814	1344259	1339478	0.872928	0.851339	0.847759	0.850572	0.847547
GCF_000243455.1_ASM24345v2_genomic.fna	801667	792587	792210	792265	792271	0.919753	0.909336	0.908903	0.908966	0.908973
GCF_000245095.1_ASM24509v2_genomic.fna	1020345	1008943	1008959	1008676	1009024	0.93191	0.921496	0.921511	0.921253	0.92157
GCF_000245115.1_ASM24511v2_genomic.fna	1028554	1014084	1013815	1013712	1013876	0.917726	0.904815	0.904575	0.904483	0.90463
GCF_000245135.1_ASM24513v2_genomic.fna	1012476	1000490	1000421	1000195	1000521	0.924681	0.913734	0.913671	0.913465	0.913763
GCF_000245155.1_ASM24515v2_genomic.fna	1029078	1014504	1014224	1014113	1014268	0.918349	0.905343	0.905093	0.904994	0.905133
GCF_000245175.1_ASM24517v2_genomic.fna	1000046	989731	989916	989487	989983	0.925663	0.916115	0.916286	0.915889	0.916348
GCF_000245195.1_ASM24519v2_genomic.fna	999980	988704	988879	988431	988979	0.923513	0.9131	0.913261	0.912848	0.913354
GCF_000245215.1_ASM24521v2_genomic.fna	1034119	1023246	1023410	1022982	1023488	0.937114	0.927261	0.92741	0.927022	0.927481
GCF_000245235.1_ASM24523v2_genomic.fna	996602	985996	986088	985758	986151	0.927588	0.917717	0.917803	0.917495	0.917861
GCF_000245255.1_ASM24525v2_genomic.fna	1031655	1018760	1018586	1018449	1018669	0.921744	0.910223	0.910068	0.909945	0.910142
GCF_000245275.1_ASM24527v2_genomic.fna	1011002	999674	999714	999411	999789	0.924087	0.913733	0.91377	0.913493	0.913838
GCF_000246985.2_ASM24698v3_genomic.fna	1215787	1207784	1208256	1207591	1208388	0.946343	0.940114	0.940481	0.939964	0.940584
GCF_000251105.1_ASM25110v1_genomic.fna	1527731	1514000	1512429	1513179	1512485	0.941658	0.933195	0.932226	0.932689	0.932261
GCF_000253055.1_ASM25305v1_genomic.fna	1217495	1208312	1208388	1207807	1208480	0.929397	0.922387	0.922445	0.922002	0.922515
GCF_000258425.1_ASM25842v1_genomic.fna	625074	622348	623419	622342	623518	0.946217	0.94209	0.943711	0.942081	0.943861
GCF_000258515.1_TheZil1.0_genomic.fna	1190282	1183716	1183511	1183250	1183652	0.934383	0.929229	0.929068	0.928863	0.929179
GCF_000259215.1_ASM25921v1_genomic.fna	2769457	2748612	2732466	2744868	2732087	0.873458	0.866884	0.861792	0.865703	0.861672
GCF_000263735.1_ASM26373v1_genomic.fna	908441	904441	905100	904286	905212	0.950782	0.946595	0.947285	0.946433	0.947402
GCF_000264495.1_ASM26449v1_genomic.fna	834269	831526	832016	831272	832138	0.926181	0.923135	0.923679	0.922853	0.923815
GCF_000265525.1_ASM26552v1_genomic.fna	1349898	1344020	1342325	1343205	1342473	0.929364	0.925317	0.92415	0.924756	0.924252
GCF_000275605.1_ASM27560v1_genomic.fna	946326	940018	940597	939897	940674	0.93636	0.930119	0.930692	0.929999	0.930768
GCF_000275865.1_ASM27586v1_genomic.fna	1957102	1936186	1929876	1934165	1929727	0.909615	0.899894	0.896961	0.898955	0.896892
GCF_000281695.1_ASM28169v1_genomic.fna	3123315	3097632	3085564	3094228	3085286	0.88174	0.87449	0.871083	0.873529	0.871004
GCF_000283335.1_162.HSB1.1_genomic.fna	3660722	3629491	3607039	3625002	3606340	0.888774	0.881191	0.87574	0.880102	0.875571
GCF_000296615.1_ASM29661v1_genomic.fna	2571225	2554824	2536615	2550280	2536214	0.841902	0.836531	0.830569	0.835044	0.830438
GCF_000299365.1_ASM29936v1_genomic.fna	766005	761050	761866	760952	761960	0.95677	0.950581	0.9516	0.950459	0.951718
GCF_000299395.1_ASM29939v1_genomic.fna	756693	751802	752538	751708	752605	0.954365	0.948196	0.949124	0.948078	0.949209
GCF_000300255.2_ASM30025v2_genomic.fna	1286358	1278125	1277379	1277289	1277470	0.934446	0.928465	0.927924	0.927858	0.92799
GCF_000302455.1_ASM30245v1_genomic.fna	1273732	1261694	1261904	1261401	1261933	0.961654	0.952565	0.952724	0.952344	0.952746
GCF_000303155.1_ASM30315v1_genomic.fna	1817314	1797887	1798012	1797336	1798051	0.943362	0.933278	0.933342	0.932991	0.933363
GCF_000304355.2_Mb_MS2_genomic.fna	2154680	2122585	2112231	2120119	2111866	0.908002	0.894476	0.890113	0.893437	0.889959
GCF_000306765.2_ASM30676v2_genomic.fna	3161727	3139613	3131426	3136819	3131140	0.906148	0.899811	0.897464	0.89901	0.897382
GCF_000308215.1_ASM30821v1_genomic.fna	2027568	2016308	2009703	2014418	2009636	0.915671	0.910586	0.907603	0.909732	0.907573
GCF_000317795.1_ASM31779v1_genomic.fna	578551	574577	575205	574468	575273	0.932868	0.92646	0.927473	0.926284	0.927582
GCF_000320505.1_ASM32050v2_genomic.fna	730894	725894	726074	725667	726149	0.944086	0.937628	0.93786	0.937334	0.937957
GCF_000327485.1_ASM32748v1_genomic.fna	2188177	2167194	2165646	2165938	2165717	0.941812	0.93278	0.932114	0.93224	0.932145
GCF_000327505.1_ASM32750v1_genomic.fna	897920	893798	895252	893798	895352	0.952578	0.948205	0.949747	0.948205	0.949853
GCF_000328285.1_Haloferax_sp._BAB2207_V.1_genomic.fna	3044726	3029114	3011052	3024509	3010604	0.865479	0.861041	0.855907	0.859732	0.85578
GCF_000328525.1_ASM32852v1_genomic.fna	2682974	2667910	2661448	2665505	2661345	0.882854	0.877897	0.875771	0.877106	0.875737
GCF_000328665.1_ASM32866v1_genomic.fna	1536130	1519422	1519540	1519154	1519480	0.957254	0.946842	0.946916	0.946675	0.946879
GCF_000328685.1_ASM32868v1_genomic.fna	3531854	3504062	3480569	3498953	3479721	0.869862	0.863017	0.857231	0.861759	0.857023
GCF_000328925.1_NAR_genomic.fna	1532671	1402176	1388192	1399652	1387002	0.934965	0.85536	0.84683	0.853821	0.846104
GCF_000328945.1_NSJ_genomic.fna	770079	764485	765279	764385	765354	0.956383	0.949436	0.950422	0.949312	0.950515
GCF_000334895.1_ASM33489v1_genomic.fna	2908157	2890284	2877127	2886913	2876922	0.872705	0.867342	0.863394	0.86633	0.863332
GCF_000336615.1_ASM33661v1_genomic.fna	3406037	3369341	3353437	3365223	3353037	0.900736	0.891032	0.886826	0.889943	0.88672
GCF_000336635.1_ASM33663v1_genomic.fna	3416259	3388305	3376926	3385227	3376671	0.907908	0.900479	0.897455	0.899661	0.897387
GCF_000336655.1_ASM33665v1_genomic.fna	3597862	3576902	3557758	3572117	3557250	0.869509	0.864443	0.859817	0.863287	0.859694
GCF_000336675.1_ASM33667v1_genomic.fna	2799727	2778915	2762323	2775158	2762031	0.872457	0.865972	0.860801	0.864801	0.86071
GCF_000336695.1_ASM33669v1_genomic.fna	2449444	2415189	2399192	2411568	2398813	0.882588	0.870245	0.864481	0.86894	0.864344
GCF_000336715.1_ASM33671v1_genomic.fna	3223028	3148210	3122884	3143288	3121909	0.888666	0.868037	0.861054	0.86668	0.860785
GCF_000336735.1_ASM33673v1_genomic.fna	2989438	2976057	2958728	2971447	2958248	0.861237	0.857382	0.85239	0.856054	0.852252
GCF_000336755.1_ASM33675v1_genomic.fna	3232822	3214892	3207063	3212237	3206983	0.900008	0.895016	0.892837	0.894277	0.892814
GCF_000336775.1_ASM33677v1_genomic.fna	3308279	3289157	3267019	3284147	3266290	0.862944	0.857956	0.852181	0.856649	0.851991
