Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
1028187	3557	3566	3571	3576	3603	.91500	.91450	.91450	.91550	.91550
1028380	4214	4211	4209	4220	4253	.96850	.96500	.96350	.96600	.96700
1028597	4116	4098	4077	4080	4115	.93650	.92950	.92350	.92400	.92550
1028816	3495	3501	3505	3509	3537	.88750	.88600	.88550	.88650	.88650
1029012	3980	3991	3996	4000	4028	.96850	.96850	.96800	.96900	.96900
1029217	3303	3314	3322	3328	3356	.82650	.82650	.82700	.82850	.82850
1029416	69354	69311	68993	68921	68875	.92150	.92100	.91650	.91550	.91450
1033177	6264	6270	6278	6289	6312	.96000	.95900	.95950	.96100	.96050
1033502	13697	13577	13544	13485	13437	.75800	.75050	.74850	.74500	.74100
1034405	14115	14013	13989	13938	13919	.76600	.76000	.75850	.75550	.75300
1035325	25483	25425	25394	25416	25429	.97400	.97150	.97000	.97100	.97000
1036632	4135	4142	4146	4151	4180	.97800	.97700	.97650	.97750	.97800
1036843	4264	4247	4253	4265	4294	.94650	.94000	.94000	.94300	.94300
1037067	4128	4132	4137	4147	4172	.98050	.97900	.97850	.98100	.98050
1037277	158848	158610	158007	157758	157661	.96450	.96300	.95950	.95800	.95700
1039	4120	4126	4131	4139	4166	.98400	.98250	.98250	.98450	.98400
1045510	2382	2371	2377	2404	2424	.84100	.83300	.83300	.84250	.83950
1045650	63530	63390	63057	63027	63001	.95550	.95300	.94800	.94750	.94700
1048974	3227	3225	3229	3237	3268	.82750	.82400	.82350	.82550	.82650
1049168	4102	4106	4113	4121	4145	.97950	.97750	.97800	.98000	.97900
1049377	4004	4014	4016	4024	4053	.93650	.93650	.93550	.93750	.93750
1049590	4045	4060	4064	4066	4094	.96550	.96650	.96600	.96650	.96650
1049799	4093	4093	4091	4096	4127	.96450	.96150	.95950	.96100	.96150
1050010	3766	3745	3757	3762	3786	.90250	.89450	.89600	.89750	.89650
1050218	4093	4101	4106	4115	4146	.97450	.97350	.97350	.97550	.97650
1050427	4107	4108	4115	4120	4146	.97750	.97550	.97550	.97700	.97650
1050636	3835	3829	3834	3847	3875	.93400	.92950	.92950	.93250	.93250
1050840	4008	4019	4024	4028	4054	.96250	.96250	.96250	.96350	.96300
1051047	4002	4012	4018	4021	4048	.96150	.96100	.96100	.96200	.96150
1051254	3547	3552	3557	3562	3589	.90750	.90600	.90600	.90700	.90700
1051448	4057	4063	4065	4069	4098	.97500	.97400	.97300	.97400	.97400
1051655	3345	3350	3357	3364	3392	.86700	.86500	.86550	.86750	.86750
1051847	4030	4040	4045	4052	4079	.96350	.96300	.96300	.96450	.96450
1052055	4067	4071	4076	4086	4112	.96200	.96000	.96000	.96250	.96200
1052265	4085	4096	4100	4105	4132	.97850	.97850	.97800	.97900	.97900
1052473	5014	5018	4914	4931	4948	.90150	.90000	.88000	.88300	.88100
1052751	2987	2994	3001	3002	3027	.84500	.84350	.84400	.84450	.84350
1052926	3420	3423	3419	3417	3441	.80950	.80750	.80500	.80450	.80350
1053136	457699	461153	454794	451349	447681	.91550	.92250	.90950	.90300	.89550
10567	107193	107372	106618	106360	106221	.90000	.90150	.89500	.89300	.89150
107227	3034	3046	3053	3055	3083	.87950	.88000	.88050	.88100	.88100
107398	128753	128810	128063	127753	127546	.93000	.93000	.92450	.92250	.92050
1078133	429494	430151	426762	424548	421950	.93900	.94050	.93300	.92800	.92250
1101001	4057	4064	4073	4078	4106	.95950	.95850	.95900	.96050	.96050
1101211	3419	3423	3427	3428	3453	.85750	.85550	.85500	.85550	.85450
1101409	10361	10364	10292	10315	10340	.90650	.90600	.89900	.90100	.90100
1101979	3635	3649	3650	3656	3686	.90300	.90400	.90250	.90400	.90450
1102179	8144	8143	8138	8147	8185	.92100	.92000	.91850	.91950	.92050
1102620	25421	25370	25337	25362	25372	.96900	.96650	.96500	.96600	.96550
1103931	25437	25386	25351	25375	25384	.96900	.96700	.96550	.96600	.96550
1105242	25387	25342	25309	25334	25339	.96850	.96650	.96500	.96600	.96500
1106551	25337	25284	25253	25276	25287	.96950	.96700	.96550	.96650	.96600
1107857	25394	25348	25311	25334	25347	.96900	.96700	.96500	.96600	.96550
1109166	25410	25360	25329	25352	25362	.96900	.96700	.96550	.96650	.96550
1110476	3517	3516	3514	3520	3548	.89400	.89100	.88850	.89050	.89050
1110672	3967	3981	3986	3993	4020	.92800	.92850	.92850	.93000	.93000
1110885	10381	10369	10306	10311	10338	.85200	.85000	.84450	.84450	.84450
1111493	6394	6571	6293	6131	5935	.57850	.59400	.56800	.55300	.53300
1112043	4101	4084	4066	4072	4104	.93950	.93300	.92750	.92900	.93000
1112260	4088	4096	4101	4104	4132	.97850	.97800	.97750	.97850	.97850
1112468	4028	4036	4038	4040	4072	.96500	.96450	.96350	.96400	.96500
1112676	3339	3344	3349	3353	3379	.86150	.86000	.85950	.86050	.86000
1112869	3366	3375	3379	3385	3412	.90450	.90400	.90350	.90500	.90500
1113054	4311	4310	4318	4335	4361	.93600	.93350	.93350	.93750	.93700
1113283	3511	3511	3514	3526	3558	.93850	.93550	.93450	.93800	.93900
1113469	4090	4096	4101	4106	4135	.96350	.96250	.96200	.96350	.96350
1113680	4124	4121	4120	4132	4159	.97050	.96700	.96550	.96850	.96800
1113892	4120	4121	4124	4130	4160	.96800	.96550	.96500	.96600	.96650
1114104	4123	4124	4126	4133	4163	.97550	.97350	.97250	.97400	.97450
1114314	4137	4141	4144	4148	4179	.97600	.97400	.97350	.97450	.97500
1114525	4094	4098	4100	4106	4137	.97300	.97100	.97000	.97150	.97250
1114735	4126	4132	4130	4134	4164	.96900	.96750	.96550	.96650	.96700
1114947	4151	4154	4160	4167	4196	.95850	.95650	.95650	.95800	.95850
1115163	4124	4133	4140	4142	4167	.95200	.95150	.95150	.95200	.95150
1115379	4054	4061	4064	4070	4098	.97000	.96900	.96800	.96950	.96950
1115587	3514	3514	3514	3526	3553	.84850	.84600	.84450	.84700	.84700
1115793	2819	2821	2824	2826	2858	.81050	.80800	.80700	.80750	.80900
1115965	3833	3842	3848	3854	3883	.94250	.94200	.94200	.94350	.94350
1116167	4147	4157	4162	4170	4195	.98950	.98900	.98900	.99100	.99000
1116376	4100	4100	4101	4104	4135	.96500	.96250	.96150	.96200	.96250
1116587	4116	4123	4125	4133	4161	.98150	.98050	.97950	.98150	.98150
1116796	3608	3594	3593	3603	3633	.87800	.87150	.87000	.87250	.87300
1117000	4134	4143	4148	4154	4185	.97850	.97800	.97800	.97900	.98000
1117210	3560	3555	3556	3562	3592	.88750	.88350	.88250	.88400	.88450
1117409	4183	4160	4164	4172	4202	.94950	.94150	.94100	.94300	.94350
1117628	3127	3132	3139	3144	3175	.80500	.80300	.80350	.80500	.80550
1117821	3451	3455	3462	3471	3500	.92550	.92350	.92400	.92650	.92650
1118006	3534	3543	3546	3561	3591	.92800	.92750	.92650	.93050	.93100
1118195	3696	3708	3713	3718	3748	.95450	.95450	.95450	.95550	.95600
1118388	3340	3347	3355	3361	3388	.91300	.91200	.91250	.91400	.91400
1118570	4085	4095	4099	4103	4132	.97850	.97800	.97750	.97850	.97900
1118778	4255	4263	4260	4269	4303	.96250	.96200	.96000	.96200	.96350
1118998	3841	3853	3860	3862	3889	.94600	.94650	.94650	.94700	.94700
1119200	4098	4107	4110	4116	4142	.97700	.97650	.97600	.97750	.97700
1119409	4097	4106	4109	4114	4140	.97700	.97650	.97600	.97700	.97650
1119618	4094	4101	4104	4112	4135	.97600	.97500	.97450	.97650	.97500
1119827	4099	4107	4110	4116	4142	.97750	.97650	.97600	.97750	.97700
1120036	4092	4102	4106	4112	4140	.97950	.97900	.97900	.98000	.98000
1120244	4199	4203	4204	4213	4244	.96200	.96050	.95900	.96150	.96200
1120461	4093	4098	4099	4104	4133	.97600	.97450	.97350	.97450	.97500
1120670	4092	4097	4103	4115	4142	.98050	.97900	.97900	.98200	.98150
1120878	4061	4062	4067	4069	4095	.94100	.93850	.93800	.93850	.93800
1121093	3304	3308	3306	3312	3345	.88600	.88400	.88200	.88350	.88500
1121278	4090	4097	4103	4109	4137	.97900	.97850	.97850	.97950	.97950
1121486	4082	4088	4092	4098	4127	.97600	.97450	.97400	.97550	.97600
1121694	4191	4192	4198	4203	4229	.96750	.96550	.96550	.96650	.96600
1121910	8898	8911	8859	8866	8872	.81800	.81800	.81250	.81300	.81100
1122453	13456	13369	13347	13298	13277	.75400	.74850	.74700	.74450	.74150
1123344	12437	12331	12288	12241	12244	.76500	.75800	.75500	.75200	.75050
1124155	12429	12322	12281	12235	12238	.76500	.75800	.75500	.75200	.75050
1124966	14429	14340	14293	14238	14187	.74350	.73850	.73550	.73250	.72850
1125935	13343	13191	13153	13068	13042	.77050	.76100	.75850	.75350	.75050
1126799	3840	3845	3846	3854	3882	.97300	.97150	.97050	.97250	.97250
1126995	154027	154303	153254	152848	152612	.90750	.90900	.90300	.90050	.89900
1135480	25378	25332	25299	25323	25332	.96850	.96650	.96500	.96600	.96500
1136789	11228	11595	11107	10877	10678	.58200	.60050	.57450	.56250	.55100
1137751	5896	5902	5909	5919	5942	.93700	.93600	.93650	.93800	.93700
1138065	5876	5883	5889	5898	5920	.93500	.93450	.93450	.93600	.93500
1138378	56255	56181	55930	55898	55854	.93650	.93550	.93100	.93050	.92950
1141380	11710	11706	11684	11701	11735	.91200	.91100	.90850	.91000	.91050
1142021	5938	5950	5955	5963	5989	.93500	.93550	.93500	.93650	.93600
1142337	15996	15998	15923	15933	15967	.91750	.91700	.91250	.91300	.91350
1143208	5845	5853	5858	5866	5890	.93000	.92950	.92950	.93050	.93000
114321	3909	3911	3915	3918	3951	.95350	.95150	.95100	.95150	.95300
1143521	5887	5892	5900	5907	5931	.93550	.93450	.93500	.93600	.93550
1143835	5853	5859	5865	5872	5898	.93150	.93050	.93050	.93150	.93150
1144148	5862	5870	5876	5881	5907	.93350	.93300	.93300	.93400	.93350
1144461	5794	5796	5800	5810	5829	.92250	.92100	.92100	.92250	.92100
1144774	5877	5884	5890	5899	5921	.93550	.93450	.93450	.93600	.93500
1145087	5795	5795	5800	5807	5829	.92250	.92050	.92050	.92150	.92050
114525	3251	3256	3263	3268	3298	.84750	.84600	.84600	.84750	.84800
1145400	25013	24964	24926	24953	24969	.96850	.96650	.96450	.96550	.96500
1146690	11427	11434	11443	11457	11483	.93550	.93550	.93550	.93650	.93650
114716	4112	4118	4127	4137	4164	.97450	.97300	.97400	.97650	.97600
1147300	3591	3596	3601	3605	3632	.89050	.88900	.88850	.88950	.88950
1147500	4177	4178	4181	4185	4215	.96200	.95950	.95900	.95950	.96000
1147716	4167	4166	4172	4176	4207	.96150	.95850	.95850	.95950	.96050
1147932	3564	3562	3564	3570	3599	.89950	.89600	.89500	.89650	.89700
1148129	3298	3301	3303	3309	3338	.84600	.84400	.84300	.84450	.84500
1148323	4126	4131	4138	4141	4167	.97600	.97450	.97500	.97550	.97500
1148533	3024	3037	3042	3045	3074	.86350	.86400	.86350	.86450	.86450
1148707	3039	3050	3056	3058	3087	.87350	.87350	.87350	.87400	.87450
1148880	4089	4093	4096	4100	4126	.97400	.97250	.97150	.97250	.97200
1149089	4115	4120	4124	4131	4158	.98050	.97900	.97850	.98050	.98000
114926	3770	3781	3789	3793	3818	.94700	.94700	.94750	.94850	.94800
1149298	4093	4095	4096	4098	4128	.97550	.97350	.97250	.97300	.97300
1149507	4122	4127	4132	4137	4161	.98150	.98000	.98000	.98100	.98000
1149716	4085	4088	4092	4093	4121	.97600	.97400	.97350	.97400	.97400
1149924	4073	4072	4071	4074	4103	.97150	.96850	.96650	.96750	.96750
1150133	4092	4095	4098	4103	4131	.97650	.97450	.97350	.97500	.97500
1150342	4089	4092	4096	4101	4129	.97550	.97350	.97350	.97450	.97450
1150551	4090	4094	4098	4099	4128	.97450	.97300	.97250	.97250	.97300
1150760	4123	4132	4139	4142	4166	.98250	.98200	.98200	.98300	.98200
1150969	4101	4106	4108	4111	4139	.97700	.97550	.97450	.97550	.97550
1151178	4077	4080	4086	4097	4127	.96100	.95900	.95900	.96150	.96200
115124	4046	4025	4029	4033	4068	.92800	.92050	.92050	.92100	.92300
1151389	4098	4104	4107	4115	4141	.97750	.97600	.97550	.97750	.97700
1151598	4119	4123	4126	4130	4154	.98050	.97900	.97850	.97950	.97850
1151807	4097	4098	4099	4103	4133	.97650	.97400	.97250	.97350	.97400
1152016	4070	4075	4078	4087	4111	.97750	.97600	.97500	.97750	.97650
1152223	4124	4128	4131	4135	4165	.97300	.97150	.97050	.97150	.97200
1152434	4091	4094	4093	4099	4127	.97450	.97250	.97050	.97200	.97200
1152643	4138	4147	4151	4154	4180	.98650	.98600	.98550	.98600	.98550
1152852	4136	4143	4146	4152	4179	.98500	.98400	.98300	.98450	.98450
1153061	4138	4148	4152	4155	4181	.98550	.98550	.98500	.98550	.98500
1153270	4154	4168	4174	4178	4204	.98900	.98950	.98950	.99050	.99000
115341	4121	4125	4128	4134	4160	.98050	.97850	.97800	.97950	.97900
1153479	4102	4103	4106	4113	4140	.97650	.97400	.97300	.97500	.97450
1153688	4070	4075	4079	4081	4109	.97300	.97150	.97100	.97150	.97150
1153896	4117	4129	4136	4141	4166	.98350	.98350	.98400	.98500	.98450
1154104	4108	4115	4117	4121	4150	.97800	.97700	.97600	.97700	.97700
1154313	4131	4139	4145	4150	4176	.98500	.98450	.98450	.98550	.98500
1154522	4090	4092	4095	4102	4130	.97600	.97400	.97350	.97500	.97500
1154731	4120	4125	4127	4130	4160	.98350	.98200	.98100	.98200	.98250
1154940	4151	4161	4166	4173	4199	.99100	.99050	.99050	.99200	.99150
1155149	4118	4122	4126	4130	4155	.98100	.97900	.97850	.97950	.97900
1155358	4039	4046	4051	4054	4084	.96400	.96300	.96250	.96350	.96400
115550	3329	3330	3336	3347	3377	.84900	.84650	.84650	.84950	.85000
1155567	4104	4110	4114	4116	4143	.97800	.97650	.97600	.97650	.97650
1155776	4065	4066	4066	4071	4100	.97250	.97050	.96900	.97000	.97050
1155984	4084	4086	4086	4085	4117	.97350	.97150	.97000	.97000	.97100
1156193	4079	4080	4081	4082	4113	.97250	.97000	.96900	.96900	.96950
1156402	4094	4099	4105	4111	4135	.97600	.97450	.97450	.97600	.97500
1156611	4116	4123	4124	4130	4156	.98150	.98050	.97950	.98100	.98050
1156820	4080	4075	4077	4079	4110	.97250	.96850	.96750	.96800	.96850
1157029	4128	4137	4143	4149	4175	.98300	.98250	.98250	.98400	.98350
1157238	4100	4097	4102	4105	4136	.97350	.97050	.97000	.97100	.97150
1157448	4093	4097	4100	4104	4132	.97600	.97450	.97400	.97500	.97500
115745	3600	3608	3611	3620	3649	.85550	.85500	.85400	.85600	.85650
1157657	4157	4169	4175	4178	4204	.99000	.99000	.99000	.99100	.99050
1157866	4149	4159	4164	4168	4194	.98750	.98750	.98700	.98800	.98750
1158075	4163	4174	4179	4183	4210	.99150	.99150	.99100	.99200	.99200
1158284	4170	4181	4187	4193	4220	.98800	.98800	.98800	.98900	.98900
1158494	4177	4188	4193	4199	4225	.98800	.98800	.98800	.98950	.98900
1158704	4171	4184	4189	4193	4220	.98700	.98750	.98700	.98800	.98800
1158914	4165	4175	4179	4183	4213	.98550	.98550	.98500	.98600	.98650
1159124	4156	4167	4172	4179	4205	.99000	.99000	.99000	.99150	.99100
1159333	4185	4195	4199	4205	4233	.99000	.98950	.98900	.99050	.99050
1159544	4146	4156	4159	4164	4191	.98800	.98750	.98700	.98800	.98800
115954	4207	4218	4222	4227	4253	.99200	.99200	.99150	.99300	.99250
1159753	4150	4159	4165	4170	4196	.98550	.98500	.98500	.98600	.98600
1159963	4151	4163	4170	4174	4201	.98700	.98700	.98750	.98800	.98800
1160173	4162	4174	4179	4184	4209	.99150	.99150	.99150	.99250	.99200
1160382	4156	4168	4173	4177	4206	.99000	.99000	.99000	.99050	.99100
1160591	4149	4155	4162	4169	4196	.98300	.98150	.98200	.98350	.98350
1160801	4096	4103	4108	4114	4141	.97800	.97700	.97700	.97800	.97800
1161010	4102	4108	4114	4121	4146	.98150	.98000	.98000	.98200	.98100
1161218	4116	4123	4125	4130	4159	.98250	.98150	.98050	.98200	.98200
1161427	4104	4107	4113	4121	4146	.97900	.97700	.97700	.97900	.97800
1161636	4110	4116	4122	4127	4156	.98050	.97950	.97950	.98050	.98100
116165	4043	4044	4054	4059	4086	.95050	.94800	.94900	.95050	.95000
1161845	4106	4108	4113	4118	4145	.97900	.97700	.97650	.97800	.97750
1162054	4080	4087	4093	4098	4127	.97500	.97400	.97400	.97550	.97550
1162262	4108	4117	4121	4126	4152	.98100	.98050	.98000	.98100	.98050
1162470	4125	4130	4133	4139	4166	.98300	.98200	.98100	.98250	.98250
1162679	4124	4133	4137	4142	4170	.98450	.98400	.98350	.98450	.98450
1162888	4097	4098	4098	4101	4131	.97650	.97450	.97300	.97350	.97400
1163097	4089	4093	4095	4101	4127	.97400	.97200	.97100	.97250	.97200
1163306	4080	4082	4086	4089	4116	.97250	.97050	.97000	.97050	.97050
1163515	4109	4116	4120	4122	4149	.97950	.97850	.97800	.97850	.97800
1163724	4069	4067	4067	4073	4105	.97100	.96800	.96650	.96800	.96900
116377	4305	4293	4296	4311	4335	.90050	.89600	.89500	.89850	.89750
1163933	4082	4078	4078	4084	4116	.97400	.97050	.96900	.97050	.97150
1164142	4111	4118	4121	4123	4150	.97950	.97850	.97750	.97800	.97800
1164351	4111	4118	4124	4131	4157	.98150	.98050	.98050	.98200	.98150
1164560	4116	4124	4126	4130	4159	.98050	.98000	.97900	.98000	.98000
1164769	4105	4110	4115	4122	4151	.97750	.97600	.97550	.97750	.97750
1164978	4087	4098	4100	4108	4136	.97600	.97600	.97500	.97700	.97700
1165186	4113	4119	4121	4121	4153	.98050	.97950	.97850	.97850	.97950
1165395	4122	4131	4135	4139	4167	.98200	.98150	.98100	.98200	.98200
1165604	4120	4129	4130	4132	4161	.98150	.98100	.97950	.98000	.98050
1165813	4097	4099	4101	4109	4135	.97800	.97550	.97450	.97650	.97600
1166022	4100	4104	4108	4111	4137	.97700	.97550	.97500	.97550	.97500
116615	4141	4144	4152	4157	4189	.97550	.97350	.97400	.97550	.97650
1166231	4101	4105	4106	4110	4139	.97700	.97550	.97450	.97500	.97550
1166440	4110	4118	4121	4126	4152	.97950	.97850	.97800	.97900	.97850
1166649	4106	4112	4115	4117	4144	.97850	.97700	.97650	.97700	.97650
1166858	4095	4099	4102	4107	4137	.97600	.97400	.97350	.97450	.97500
1167067	4134	4135	4140	4146	4172	.97850	.97600	.97600	.97750	.97700
1167277	4089	4091	4090	4091	4122	.97350	.97150	.97000	.97000	.97100
1167486	4082	4082	4082	4083	4115	.97350	.97100	.96950	.96950	.97050
1167695	4081	4078	4079	4085	4116	.97250	.96950	.96800	.96950	.97050
1167904	4084	4090	4096	4101	4127	.97300	.97150	.97150	.97300	.97250
1168113	4149	4153	4159	4163	4192	.97400	.97250	.97250	.97350	.97350
116826	4200	4186	4194	4202	4231	.96100	.95500	.95550	.95750	.95750
1168325	4077	4077	4080	4082	4109	.97150	.96900	.96800	.96850	.96850
1168534	4236	4245	4251	4253	4279	.98450	.98400	.98400	.98450	.98400
1168748	4082	4082	4083	4086	4119	.97150	.96900	.96800	.96850	.97000
1168957	4086	4090	4093	4094	4123	.97400	.97250	.97150	.97200	.97200
1169166	4072	4073	4078	4085	4113	.97200	.96950	.96900	.97100	.97100
1169375	4087	4088	4094	4098	4127	.96900	.96650	.96650	.96750	.96750
1169585	4084	4088	4093	4098	4124	.97450	.97250	.97250	.97350	.97300
1169794	4088	4090	4094	4097	4124	.97600	.97400	.97350	.97400	.97400
1170003	4096	4100	4104	4107	4135	.97650	.97450	.97400	.97500	.97500
1170212	4106	4110	4113	4115	4142	.97850	.97700	.97650	.97650	.97650
1170421	4099	4100	4101	4102	4131	.97550	.97300	.97200	.97250	.97250
117044	4082	4088	4093	4104	4129	.97450	.97300	.97300	.97550	.97500
1170630	4147	4137	4146	4153	4183	.96400	.95900	.96000	.96150	.96200
1170844	4084	4083	4086	4092	4122	.97350	.97050	.97000	.97150	.97200
1171053	4105	4108	4114	4116	4144	.98000	.97800	.97800	.97850	.97850
1171262	4108	4112	4114	4120	4148	.98000	.97850	.97750	.97900	.97900
1171471	4062	4068	4073	4080	4109	.96900	.96800	.96800	.96950	.96950
1171680	4142	4138	4142	4154	4183	.96500	.96100	.96100	.96350	.96400
1171894	4157	4168	4173	4175	4200	.99050	.99050	.99050	.99100	.99000
1172103	4151	4145	4149	4157	4187	.96600	.96200	.96150	.96350	.96400
1172317	4069	4074	4078	4086	4113	.97200	.97050	.97000	.97200	.97150
1172525	4134	4142	4149	4156	4182	.99050	.99000	.99000	.99200	.99150
117253	4131	4141	4146	4151	4181	.97500	.97450	.97450	.97550	.97600
1172733	4150	4159	4166	4174	4198	.98700	.98650	.98700	.98900	.98800
1172942	4109	4113	4117	4121	4148	.98000	.97850	.97800	.97900	.97850
1173151	4121	4128	4132	4139	4167	.98300	.98200	.98150	.98350	.98350
1173360	4110	4116	4120	4126	4154	.98150	.98050	.98000	.98150	.98150
1173568	4121	4127	4132	4136	4163	.98350	.98200	.98200	.98300	.98250
1173777	4107	4113	4119	4123	4150	.97950	.97850	.97850	.97950	.97900
1173986	4108	4115	4120	4124	4152	.98200	.98150	.98100	.98200	.98200
1174194	4129	4136	4141	4149	4176	.98550	.98450	.98400	.98600	.98600
1174403	4065	4071	4072	4079	4108	.97250	.97150	.97000	.97200	.97200
1174611	11352	11328	11271	11264	11264	.92850	.92550	.92050	.92000	.91750
117464	4084	4090	4096	4105	4132	.97800	.97650	.97650	.97900	.97850
1175243	13676	13651	13622	13617	13637	.93150	.92950	.92700	.92650	.92600
1175988	5424	5428	5428	5429	5457	.84800	.84700	.84600	.84650	.84650
1176306	5589	5598	5599	5613	5636	.87500	.87450	.87400	.87600	.87500
1176624	3098	3110	3113	3116	3146	.88700	.88750	.88650	.88750	.88800
117672	3525	3537	3543	3549	3577	.92000	.92000	.92000	.92200	.92200
1176797	4839	4838	4825	4840	4872	.93900	.93650	.93300	.93600	.93650
1177054	3982	3995	4000	4006	4033	.96900	.96950	.96900	.97050	.97050
1177259	4143	4151	4155	4160	4186	.98750	.98700	.98650	.98750	.98700
1177468	4101	4105	4108	4111	4140	.97800	.97650	.97550	.97650	.97650
1177677	4103	4108	4111	4113	4143	.97850	.97700	.97650	.97700	.97750
1177886	3972	3978	3983	3987	4017	.96500	.96350	.96350	.96450	.96500
1178091	4092	4099	4101	4108	4137	.96700	.96600	.96550	.96700	.96700
1178302	4318	4307	4309	4325	4349	.89450	.89000	.88900	.89250	.89150
1178542	4082	4087	4085	4094	4121	.96500	.96350	.96150	.96350	.96350
117863	3659	3669	3672	3675	3701	.94650	.94600	.94500	.94600	.94550
1178753	4170	4180	4184	4193	4217	.98950	.98900	.98850	.99050	.98950
1178963	3528	3527	3527	3533	3565	.89050	.88750	.88600	.88750	.88850
1179160	4103	4110	4114	4119	4145	.96950	.96850	.96800	.96900	.96850
1179371	4134	4143	4145	4152	4180	.97150	.97100	.97000	.97150	.97150
1179583	3722	3728	3735	3740	3767	.93950	.93850	.93850	.94000	.93950
1179780	3561	3566	3562	3564	3585	.87400	.87250	.87000	.87050	.86900
1179983	3540	3543	3540	3544	3572	.86800	.86600	.86400	.86500	.86500
1180186	3616	3614	3617	3622	3644	.89450	.89100	.89050	.89150	.89000
1180387	4130	4135	4140	4145	4174	.98300	.98200	.98150	.98250	.98300
118055	3834	3842	3846	3853	3876	.96200	.96150	.96100	.96250	.96150
1180596	4145	4152	4155	4160	4187	.96700	.96600	.96550	.96650	.96650
1180809	3262	3262	3265	3271	3301	.83200	.82900	.82850	.83000	.83050
1181004	4010	4021	4023	4027	4055	.96450	.96450	.96350	.96450	.96450
1181211	4102	4100	4102	4103	4136	.96550	.96250	.96150	.96150	.96300
1181422	4039	4050	4056	4059	4087	.96300	.96300	.96300	.96350	.96350
1181631	3934	3937	3940	3939	3968	.88900	.88750	.88650	.88650	.88650
1181851	4112	4125	4129	4136	4163	.94600	.94650	.94600	.94750	.94750
1182067	3911	3922	3927	3932	3961	.94750	.94750	.94750	.94850	.94900
1182272	4609	4609	4611	4620	4644	.93300	.93100	.93000	.93200	.93100
1182518	3984	3979	3988	3997	4027	.91800	.91450	.91500	.91750	.91750
118253	3386	3392	3400	3406	3435	.93000	.92850	.92900	.93100	.93100
1182734	4177	4177	4183	4191	4220	.96450	.96150	.96150	.96350	.96400
1182950	4173	4179	4185	4190	4220	.96550	.96450	.96450	.96550	.96600
1183165	4179	4186	4192	4197	4223	.96750	.96700	.96700	.96800	.96750
1183380	4165	4170	4176	4180	4211	.96500	.96350	.96350	.96450	.96500
1183595	4168	4163	4170	4175	4204	.96050	.95700	.95700	.95850	.95850
