Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000150975.2_MS_CBS118893_genomic	232357	231909	230989	230633	230293	.98300	.98100	.97700	.97550	.97400
GCF_000151125.1_ASM15112v2_genomic	959063	955904	955843	955053	954883	.99050	.98700	.98700	.98600	.98600
GCF_000151145.1_ASM15114v1_genomic	757293	755076	753807	752683	752234	.98900	.98650	.98450	.98300	.98250
GCF_000151335.2_JCVI-cpa1-1.0_genomic	394860	394257	393960	393764	393643	.98900	.98700	.98650	.98600	.98550
GCF_000151355.1_v2.0_genomic	680274	677649	677683	676944	676928	.98750	.98350	.98400	.98250	.98250
GCF_000151425.1_ASM15142v1_genomic	278844	278105	277698	277583	277393	.98550	.98300	.98150	.98100	.98050
GCF_000151505.1_ASM15150v1_genomic	508073	506377	506255	505832	505771	.99050	.98700	.98700	.98600	.98600
GCF_000151645.1_ASM15164v1_genomic	752089	752677	748028	742622	738176	.97650	.97750	.97150	.96450	.95850
GCF_000167675.1_v2.0_genomic	1175808	1170924	1170847	1168804	1168483	.98450	.98000	.98000	.97850	.97800
GCF_000170995.1_TRIVI_v2.0_genomic	780421	777941	777798	776974	776890	.99000	.98650	.98650	.98550	.98550
GCF_000171015.1_TRIAT_v2.0_genomic	627754	625455	625437	624918	624909	.98950	.98600	.98600	.98500	.98500
GCF_000181695.1_ASM18169v1_genomic	1148569	1144912	1142921	1141269	1140610	.97800	.97500	.97300	.97200	.97100
GCF_000182565.1_S_punctatus_V1_genomic	1136601	1134894	1133603	1132496	1132143	.99000	.98850	.98750	.98650	.98600
GCF_000182765.1_ASM18276v2_genomic	230697	229883	229272	229001	228913	.97250	.96900	.96650	.96500	.96450
GCF_000182805.2_ASM18280v2_genomic	722357	723908	714337	709604	707262	.96300	.96500	.95200	.94600	.94250
GCF_000182895.1_CC3_genomic	1036928	1035235	1033347	1030910	1029816	.98450	.98250	.98100	.97850	.97750
GCF_000182925.2_NC12_genomic	696584	694675	694401	693429	693325	.98800	.98500	.98450	.98350	.98300
GCF_000182965.3_ASM18296v3_genomic	1275080	1272141	1269098	1263932	1259913	.95450	.95200	.95000	.94600	.94300
GCF_000184455.2_ASM18445v3_genomic	854837	853735	853418	853080	853073	.99250	.99100	.99050	.99000	.99000
GCF_000185945.1_ASM18594v1_genomic	1184684	1183632	1181242	1178998	1178032	.98250	.98150	.97950	.97800	.97700
GCF_000187245.1_Hansenula_2_genomic	618653	615315	614978	613468	613147	.98600	.98050	.98000	.97750	.97700
GCF_000187405.1_MetAcr_May2010_genomic	682508	680904	680094	679554	679402	.98750	.98550	.98400	.98350	.98300
GCF_000187425.2_MAA_2.0_genomic	331098	329624	329529	329414	329436	.99050	.98600	.98550	.98550	.98550
GCF_000192795.1_Vavr_culi_floridensis_V1_genomic	510800	508536	507172	505911	505559	.97250	.96800	.96550	.96300	.96250
GCF_000203795.1_v1.0_genomic	740598	739074	734867	731513	729572	.95350	.95150	.94600	.94200	.93900
GCF_000204055.1_v1.0_genomic	459328	460040	457357	455679	454709	.96400	.96500	.95950	.95600	.95400
GCF_000209165.1_ASM20916v1_genomic	631274	630017	627379	625347	624554	.96000	.95800	.95400	.95100	.95000
GCF_000213175.1_v2.0_genomic	448047	446964	446618	446118	446077	.98700	.98450	.98400	.98250	.98250
GCF_000218685.1_v1.0_genomic	268585	270336	262803	259240	257308	.94000	.94600	.91950	.90700	.90000
GCF_000219625.1_MYCGR_v2.0_genomic	572972	570110	568521	567990	567857	.97850	.97350	.97100	.97000	.97000
GCF_000221225.1_CTHT_3.0_genomic	1229776	1227713	1227054	1225373	1224906	.98550	.98400	.98350	.98200	.98150
GCF_000223465.1_Candida_tenuis_v1.0_genomic	876459	873314	872555	870636	869891	.98050	.97700	.97650	.97400	.97350
GCF_000223485.1_Spathaspora_passalidarum_v2.0_genomic	410360	408916	408515	407901	407590	.97150	.96850	.96750	.96600	.96500
GCF_000225545.1_AOL24927_1.0_genomic	990831	988376	988277	987496	987353	.99250	.99000	.99000	.98900	.98900
GCF_000225605.1_CmilitarisCM01_v01_genomic	415398	413522	413386	412664	412647	.98550	.98100	.98050	.97900	.97850
GCF_000226095.1_ASM22609v1_genomic	248769	247910	247035	246361	246310	.97800	.97500	.97150	.96850	.96850
GCF_000226115.1_ASM22611v1_genomic	642514	641562	639812	637233	636440	.97550	.97400	.97150	.96750	.96650
GCF_000226395.1_PenChr_Nov2007_genomic	1053434	1051567	1050409	1049166	1048813	.98950	.98800	.98700	.98550	.98550
GCF_000226545.1_ASM22654v1_genomic	828381	825499	825311	824515	824434	.98600	.98250	.98250	.98150	.98100
GCF_000227115.2_ASM22711v2_genomic	733722	733670	730395	727119	724850	.95450	.95450	.95000	.94600	.94300
GCF_000230375.1_ASM23037v1_genomic	378833	378932	375394	373756	373024	.94250	.94300	.93400	.93000	.92800
GCF_000230625.1_Exop_derm_V1_genomic	1554531	1550830	1549862	1547435	1546605	.98850	.98650	.98550	.98400	.98350
GCF_000231115.1_Vitt_corn_V1_genomic	604433	604134	601674	599369	597714	.95800	.95750	.95350	.95000	.94700
GCF_000235365.1_ASM23536v1_genomic	581535	580157	579961	579649	579599	.97900	.97650	.97600	.97550	.97550
GCF_000236905.1_ASM23690v1_genomic	612568	611094	610332	609131	608573	.95950	.95700	.95600	.95400	.95300
GCF_000237345.1_ASM23734v1_genomic	395576	394467	393717	393238	393026	.96700	.96400	.96250	.96100	.96050
GCF_000240135.3_ASM24013v3_genomic	1111083	1108035	1108150	1107211	1107185	.99150	.98900	.98900	.98800	.98800
GCF_000243375.1_ASM24337v1_genomic	959950	958064	956775	955290	954580	.98250	.98050	.97950	.97800	.97700
GCF_000250985.1_Nema_parisii_ERTm1_V3_genomic	755240	753671	747280	740803	736219	.93900	.93700	.92900	.92100	.91550
GCF_000260195.1_FO_II5_V1_genomic	1049370	1046479	1046494	1045610	1045516	.99050	.98800	.98800	.98700	.98700
GCF_000263375.1_Wallemia_sebi_v1.0_genomic	597648	595268	594425	593473	593101	.97850	.97450	.97300	.97150	.97100
GCF_000264905.1_Stehi1_genomic	493163	492610	490598	489882	489657	.98800	.98650	.98250	.98100	.98050
GCF_000264995.1_Punctularia_strigosozonata_v1.0_genomic	626968	626063	624697	623950	623748	.98400	.98250	.98050	.97950	.97900
GCF_000271585.1_Trametes_versicolor_v1.0_genomic	984301	985127	979724	974617	971978	.97250	.97350	.96800	.96300	.96050
GCF_000271605.1_Fomme1_genomic	523318	526565	517449	509623	503519	.95700	.96300	.94600	.93200	.92050
GCF_000271625.1_Conpu1_genomic	1422915	1513945	1419546	1351685	1298389	.87900	.93550	.87700	.83500	.80200
GCF_000271645.1_Treme1_genomic	1299271	1302829	1292538	1283895	1278131	.95850	.96100	.95350	.94700	.94250
GCF_000271745.1_FO_FOSC_3_a_V1_genomic	570241	568502	568584	568346	568379	.99100	.98800	.98800	.98800	.98800
GCF_000275845.1_Dichomitus_squalens_v1.0_genomic	1069507	1068810	1065372	1061980	1059853	.98050	.98000	.97650	.97350	.97150
GCF_000277815.2_ASM27781v3_genomic	498929	496353	495319	494148	493794	.95450	.94950	.94750	.94550	.94450
GCF_000280035.1_ASM28003v2_genomic	486832	484092	483749	483045	482866	.96750	.96200	.96150	.96000	.95950
GCF_000280675.1_ASM28067v1_genomic	697309	694710	694468	693442	693211	.98850	.98450	.98400	.98300	.98250
GCF_000281105.1_Coni_apol_CBS100218_V1_genomic	1547948	1544459	1544294	1542338	1541704	.98500	.98250	.98250	.98150	.98100
GCF_000292625.1_Dacryopinax_sp._DJM_731_SSP1_v1.0_genomic	1093538	1094572	1089762	1084391	1080597	.98150	.98250	.97850	.97350	.97000
GCF_000293215.1_Trichosporon_asahii_1_genomic	1318583	1317449	1315507	1312177	1311016	.97400	.97300	.97150	.96900	.96850
GCF_000298775.1_ASM29877v1_genomic	299543	299180	297105	296537	296183	.97150	.97000	.96350	.96150	.96050
GCF_000300555.1_Agabi_varbur_1_genomic	502368	501871	500832	500317	500159	.98800	.98700	.98500	.98400	.98400
GCF_000300575.1_Agabi_varbisH97_2_genomic	936120	936525	932589	929494	927202	.98400	.98450	.98050	.97700	.97450
GCF_000300595.1_Phanerochaete_carnosa_HHB-10118-Sp_v1.0_genomic	415377	416822	407039	403203	400035	.96200	.96500	.94250	.93350	.92600
GCF_000303195.2_FP7_genomic	988116	985364	985305	984392	984298	.99150	.98900	.98850	.98800	.98750
GCF_000304475.1_Ka_CBS2517_genomic	834322	833232	831459	829442	827907	.96850	.96700	.96500	.96300	.96100
GCF_000313485.1_ASM31348v1_genomic	296860	294977	293970	292951	292319	.94550	.93950	.93650	.93300	.93100
GCF_000313525.1_ASM31352v1_genomic	602580	602891	595383	593116	591432	.97950	.98000	.96750	.96400	.96100
GCF_000315645.1_PdigPd1_v1_genomic	1770634	1769055	1767355	1764386	1762505	.99000	.98900	.98800	.98650	.98550
GCF_000315875.1_ASM31587v1_genomic	344606	343571	343285	342964	342857	.97300	.97050	.96950	.96850	.96800
GCF_000315915.1_ASM31591v1_genomic	450612	450352	447991	446341	445453	.94750	.94700	.94200	.93850	.93650
GCF_000320565.1_Septoria_musiva_SO2202_v1.0_genomic	1096745	1094468	1092322	1089301	1087908	.98300	.98100	.97900	.97600	.97500
GCF_000320585.1_Heterobasidion_irregulare_v2.0_genomic	1696361	1859588	1687691	1578481	1501234	.82950	.90900	.82500	.77150	.73400
GCF_000320785.1_RHOziaDV1.0_genomic	808718	804212	802904	798911	796924	.95850	.95300	.95150	.94700	.94450
GCF_000328475.2_Umaydis521_2.0_genomic	893848	889949	889800	888598	888447	.98100	.97650	.97650	.97500	.97500
GCF_000338955.1_Bauco1_genomic	909114	905140	905135	904591	904540	.98800	.98350	.98350	.98300	.98300
GCF_000338995.1_Cocsa1_genomic	1019358	1017105	1016228	1014569	1014141	.98650	.98450	.98350	.98200	.98150
GCF_000340215.1_Mycfi2_genomic	624362	627576	618058	610452	604780	.94100	.94550	.93150	.92000	.91150
GCF_000344685.1_Glotr1_1_genomic	654309	652852	651745	651112	650906	.98800	.98600	.98400	.98350	.98300
GCF_000348985.1_ASM34898v1_genomic	706012	704811	702503	700586	699884	.97800	.97600	.97300	.97050	.96950
GCF_000349005.2_Pneumo_murina_B123_V4_genomic	946267	944947	942889	939792	937945	.93300	.93150	.92950	.92650	.92450
GCF_000349305.1_ASM34930v2_genomic	396762	394857	394715	394183	394087	.98350	.97850	.97850	.97700	.97650
GCF_000354255.1_CocheC4_1_genomic	460779	459472	459523	459316	459337	.99000	.98700	.98750	.98700	.98700
GCF_000359705.1_Setospaeria_trucica_Et28A_v1.0_genomic	1026802	1024678	1021704	1018019	1016281	.97850	.97600	.97350	.97000	.96800
GCF_000365145.1_Phia_euro_CBS_101466_V1_genomic	909905	907107	906729	906169	906169	.98850	.98550	.98500	.98450	.98450
GCF_000365165.1_Clad_carr_CBS_160_54_V1_genomic	1051292	1048105	1048005	1047360	1047285	.98800	.98500	.98500	.98450	.98450
GCF_000392275.1_UCRPA7V03_genomic	857946	862820	854702	839155	828805	.97950	.98500	.97600	.95800	.94650
GCF_000400465.1_Wallemia_ichthyophaga_version_1.0_genomic	2203377	2206699	2195220	2183928	2176076	.97050	.97150	.96650	.96150	.95800
GCF_000403515.1_ASM40351v1_genomic	688370	684798	684917	683936	683852	.97850	.97300	.97350	.97200	.97200
GCF_000409485.1_GLAREA_genomic	1051992	1050559	1049998	1049188	1049085	.98800	.98650	.98600	.98500	.98500
GCF_000417875.1_Pflocc_1.0_genomic	1346835	1335596	1335407	1329656	1327203	.95700	.94900	.94900	.94500	.94300
GCF_000439145.1_ASM43914v3_genomic	390715	393017	387624	384463	382502	.92850	.93400	.92100	.91350	.90900
GCF_000464535.1_EPUS_genomic	877537	878125	873922	869519	866633	.97900	.97950	.97500	.97000	.96700
GCF_000497045.1_PSEUBRA1_genomic	560999	558193	558234	557443	557365	.97600	.97100	.97100	.96950	.96950
GCF_000507465.1_Kwon_mang_CBS8507_V2_genomic	1174973	1169440	1169483	1168088	1167795	.98550	.98050	.98100	.97950	.97950
GCF_000512565.1_Cryp_deje_CBS10117_V1_genomic	613962	611457	611476	611056	611027	.99000	.98600	.98600	.98550	.98550
GCF_000512585.1_Cryp_best_CBS10118_V1_genomic	1158091	1153328	1153273	1151734	1151395	.98750	.98350	.98350	.98200	.98200
GCF_000512605.1_Cryp_pinu_CBS10737_V1_genomic	981833	977552	977567	976191	975926	.98050	.97600	.97650	.97500	.97450
GCF_000516985.1_PFICI_genomic	287763	286808	286693	286654	286664	.99300	.99000	.98950	.98950	.98950
GCF_000523435.1_Cochliobolus_carbonum_v1.0_genomic	594968	593185	593328	592963	592996	.98950	.98650	.98650	.98600	.98600
GCF_000523455.1_Cochliobolus_miyabeanus_v1.0_genomic	494628	493120	493200	492949	492987	.98950	.98650	.98700	.98650	.98650
GCF_000527765.1_Cochliobolus_victoriae_v1.0_genomic	854443	851998	852152	851453	851397	.98950	.98650	.98650	.98600	.98600
GCF_000576695.1_AUH_PRJEB4427_v1_genomic	446883	445271	445093	444714	444664	.98700	.98350	.98300	.98200	.98200
GCF_000585515.1_Clad_yegr_CBS_114405_V1_genomic	1716752	1712609	1711543	1708398	1707400	.98800	.98550	.98500	.98300	.98250
GCF_000585535.1_Clad_psam_CBS_110553_V1_genomic	903259	901072	900956	900399	900327	.98900	.98700	.98650	.98600	.98600
GCF_000585565.1_Capr_epim_CBS_606_96_V1_genomic	808566	806115	805643	804685	804494	.98950	.98650	.98550	.98450	.98400
GCF_000585585.1_Capr_coro_CBS_617_96_V1_genomic	806016	802789	802837	802301	802257	.99000	.98600	.98600	.98550	.98500
GCF_000600275.1_Eurhe1_genomic	963947	962091	961846	960797	960610	.99050	.98900	.98850	.98750	.98750
GCF_000708205.1_Mixia_osmundae_v1.0_genomic	481004	477828	477311	476873	476748	.97750	.97100	.96950	.96900	.96850
GCF_000709125.1_Exop_aqua_CBS_119918_V1_genomic	483658	482375	482390	482343	482380	.99200	.98950	.98950	.98900	.98900
GCF_000711695.1_Tilletiaria_anomala_UBC_951_v1.0_genomic	519084	517613	517610	517385	517341	.98500	.98200	.98200	.98200	.98150
GCF_000721755.1_Aureobasidium_pullulans_var._subglaciale_EXF-2481_v1.0_genomic	896508	892578	892661	892073	892032	.98750	.98350	.98350	.98300	.98250
GCF_000721765.1_Aureobasidium_pullulans_var._namibiae_CBS_147.97_v1.0_genomic	950487	946149	945959	945102	945006	.98650	.98200	.98200	.98100	.98100
GCF_000721775.1_Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0_genomic	375919	374160	374213	374080	374084	.98800	.98350	.98350	.98300	.98300
GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0_genomic	797759	794743	794164	793084	792783	.98700	.98300	.98250	.98100	.98050
GCF_000732125.1_ScApio1.0_genomic	539996	538748	538744	538355	538369	.99100	.98850	.98850	.98800	.98800
GCF_000747765.1_ASM74776v1_genomic	301559	300076	299704	299063	299015	.96950	.96450	.96350	.96150	.96100
GCF_000760515.2_UGP1.1_genomic	646024	645659	642804	640241	638769	.97300	.97250	.96800	.96400	.96200
GCF_000769745.1_ASM76974v1_genomic	427355	426547	426412	426304	426355	.99150	.99000	.98950	.98900	.98950
GCF_000803265.1_ASM80326v1_genomic	506745	504968	503870	502443	501943	.94750	.94450	.94250	.93950	.93850
GCF_000804445.1_MAM_1.0_for_version_1_of_the_Metarhizium_album_genome_genomic	589906	587236	587096	586662	586620	.98700	.98250	.98200	.98150	.98150
GCF_000814965.1_MBR_1.0_genomic	491030	489143	489197	489007	489037	.99100	.98700	.98700	.98700	.98700
GCF_000820605.1_S_brasiliensis_5110_v1_genomic	1262048	1257042	1256440	1253233	1251725	.97850	.97500	.97450	.97200	.97050
GCF_000835455.1_Fons_pedr_CBS_271_37_V1_genomic	1811479	1807963	1806268	1802167	1800555	.98800	.98600	.98550	.98300	.98200
GCF_000835475.1_Clad_bant_CBS_173_52_V1_genomic	881151	878720	878758	878334	878332	.99050	.98750	.98750	.98700	.98700
GCF_000835495.1_Clad_immu_CBS83496_V1_genomic	354220	353782	352021	351115	350392	.98500	.98350	.97850	.97600	.97400
GCF_000835505.1_Exop_xeno_CBS118157_V1_genomic	602928	600789	600751	600503	600488	.99050	.98700	.98700	.98650	.98650
GCF_000835515.1_Exop_olig_CBS72588_V1_genomic	373073	371726	371770	371677	371701	.99150	.98800	.98800	.98800	.98800
GCF_000835555.1_Rhin_mack_CBS_650_93_V1_genomic	1444531	1441632	1440400	1438540	1437638	.98900	.98700	.98600	.98500	.98450
GCF_000836115.1_Exop_spin_CBS89968_V1_genomic	915537	912697	912691	912110	912058	.99100	.98800	.98800	.98750	.98750
GCF_000836275.1_Exop_meso_CBS40295_V1_genomic	742236	739799	739791	739464	739475	.99000	.98650	.98650	.98600	.98600
GCF_000836295.1_O_gall_CBS43764_genomic	209600	208990	209006	209048	209061	.98950	.98650	.98650	.98700	.98700
GCF_000836435.1_Fons_mult_CBS_102226_V1_genomic	415248	413965	413983	413856	413882	.98950	.98650	.98650	.98650	.98650
GCF_000938715.1_LALA0_genomic	1163691	1161317	1160108	1158457	1157675	.98700	.98500	.98400	.98250	.98200
GCF_000961545.1_S_schenckii_v1_genomic	1208998	1203813	1203698	1201346	1200694	.98050	.97650	.97650	.97450	.97400
GCF_000968595.1_ASM96859v1_genomic	555097	553569	553633	553284	553304	.98900	.98650	.98650	.98600	.98600
GCF_000988165.1_ASM98816v1_genomic	268710	269040	266857	265132	263968	.93200	.93300	.92550	.91950	.91500
GCF_001027345.1_Triol1_genomic	801410	798822	798789	797276	796850	.97550	.97250	.97250	.97050	.97000
GCF_001204775.2_ASM120477v2_genomic	747223	745721	745750	745649	745669	.99550	.99350	.99350	.99300	.99300
GCF_001278385.1_MalaPachy_genomic	492734	489396	489311	488464	488274	.98600	.97950	.97900	.97750	.97700
GCF_001298625.1_SEUB3.0_genomic	892864	891773	889600	887080	885461	.97700	.97600	.97350	.97050	.96900
GCF_001299255.1_ASM129925v1_genomic	924131	920505	919774	919229	919025	.98700	.98300	.98250	.98150	.98150
GCF_001329695.1_Rhoba1_1_genomic	244683	240875	240452	238442	238068	.93050	.91600	.91450	.90650	.90500
GCF_001417885.1_Kmar_1.0_genomic	2375578	2377277	2368187	2358067	2350299	.96550	.96600	.96200	.95800	.95500
GCF_001447935.2_debFab1.1_genomic	345424	344402	344356	344159	344109	.97250	.96950	.96950	.96900	.96850
GCF_001477535.1_Pneu_jiro_RU7_V2_genomic	1234242	1238142	1229335	1219819	1210789	.92150	.92400	.91750	.91050	.90400
GCF_001477545.1_Pneu_cari_B80_V3_genomic	518408	517192	516076	514599	513725	.93800	.93600	.93350	.93100	.92950
GCF_001481775.2_TGAM01v2_genomic	838634	836006	835963	835363	835385	.99000	.98700	.98700	.98600	.98600
GCF_001500285.1_Phisc1_genomic	637734	636233	636018	635550	635499	.98900	.98650	.98600	.98550	.98550
GCF_001548555.1_ASM154855v1_genomic	632237	631070	630281	629489	629138	.97900	.97700	.97600	.97450	.97400
GCF_001561935.1_ASM156193v1_genomic	999018	999069	996604	994278	992796	.98500	.98500	.98250	.98000	.97850
GCF_001619985.1_Xylona_heveae_TC161_v1.0_genomic	1714852	1712091	1711518	1709398	1707648	.98900	.98750	.98700	.98600	.98500
GCF_001625195.1_ASM162519v1_genomic	279034	277889	274425	273502	272963	.95900	.95500	.94300	.93950	.93750
GCF_001632365.1_Laesu1_genomic	673699	673538	670652	667923	666203	.98350	.98300	.97900	.97500	.97250
GCF_001636725.1_ISF_1.0_genomic	460688	458887	458913	458340	458352	.98700	.98300	.98300	.98200	.98200
GCF_001638985.1_Phybl2_genomic	424463	425213	421316	419267	418152	.95450	.95600	.94700	.94250	.94000
GCF_001640025.1_ASM164002v2_genomic	794729	793594	789757	786527	785257	.97650	.97500	.97050	.96650	.96500
GCF_001641265.1_ASM164126v1_genomic	764429	770341	756596	747710	743450	.93250	.93950	.92300	.91200	.90650
GCF_001642045.1_Parsp1_genomic	1013382	1011246	1009935	1008860	1008522	.98850	.98650	.98500	.98400	.98350
GCF_001642055.1_Altal1_genomic	632225	630020	630074	629865	629892	.99150	.98800	.98800	.98800	.98800
GCF_001642475.1_ASM164247v1_genomic	301029	300057	300079	299997	300002	.99100	.98750	.98750	.98750	.98750
GCF_001646965.1_ASM164696v1_genomic	1482529	1477833	1477809	1476405	1476124	.98950	.98650	.98650	.98550	.98550
GCF_001651985.1_ASM165198v1_genomic	458303	457060	457098	457022	457037	.99050	.98800	.98800	.98750	.98750
GCF_001653235.2_ASM165323v2_genomic	1033755	1030467	1030351	1029784	1029650	.98700	.98400	.98400	.98350	.98300
GCF_001653265.1_ASM165326v1_genomic	397521	396340	395108	394798	394613	.97800	.97500	.97200	.97100	.97050
GCF_001661235.1_Picme2_genomic	710983	708639	708166	706813	706545	.97700	.97350	.97300	.97100	.97050
GCF_001661255.1_Wican1_genomic	606822	603580	602648	600992	600226	.95600	.95100	.94950	.94700	.94550
GCF_001661265.1_Saico1_genomic	458845	457252	456669	455613	455375	.98600	.98250	.98150	.97900	.97850
GCF_001661335.1_Babin1_genomic	666734	665599	664478	663093	662662	.99000	.98850	.98650	.98450	.98400
GCF_001661345.1_Ascru1_genomic	396798	395371	395235	394561	394475	.95800	.95450	.95400	.95250	.95200
GCF_001661395.1_Hypbu1_genomic	2423632	2413399	2410346	2401642	2391906	.96250	.95850	.95750	.95400	.95000
