Identifier	Size1	Size2	Size3	Size4	Size7	Size12	Size14	Level1	Level2	Level3	Level4	Level7	Level12	Level14
GCF_000006405.1_JCVI_PMG_1.0_genomic.fna	122132	122186	122161	30478	30480	30472	30489	.93650	.93650	.93600	.95550	.95500	.95450	.95500
GCF_000006425.1_ASM642v1_genomic.fna	30518	30530	30539	420280	420483	420141	420075	.95500	.95500	.95500	.97100	.97150	.97100	.97050
GCF_000006515.1_JCVI_cmg_v1.0_genomic.fna	420153	420135	12937	12934	12935	12967	12993	.97100	.97050	.93850	.93750	.93700	.93950	.93950
GCF_000006565.2_TGA4_genomic.fna	12967	14944	14951	14952	14964	14995	15012	.93600	.97700	.97650	.97650	.97700	.97750	.97750
GCF_000018645.1_ASM1864v1_genomic.fna	137014	136867	136807	136820	136876	136802	114768	.89100	.89000	.88950	.89000	.89000	.88950	.84850
GCF_000141845.1_ASM14184v1_genomic.fna	115259	114355	114827	114126	112630	195025	194846	.85200	.84550	.84900	.84350	.83250	.96200	.96100
GCF_000142905.1_TheTra_May2010_genomic.fna	194820	194915	194966	194845	208878	210040	208784	.96100	.96150	.96150	.96100	.90200	.90700	.90150
GCF_000142945.1_ASM14294v1_genomic.fna	208545	208277	207693	207861	350436	350678	350332	.90050	.89950	.89700	.89750	.96950	.97000	.96900
GCF_000149405.2_ASM14940v2_genomic.fna	350278	350356	350328	132099	132169	132043	132039	.96900	.96900	.96900	.93200	.93250	.93150	.93150
GCF_000149755.1_P.sojae_V3.0_genomic.fna	132099	132034	778494	784454	777486	774360	770504	.93150	.93100	.89100	.89800	.89000	.88650	.88200
GCF_000150955.2_ASM15095v2_genomic.fna	767405	35409	35395	35395	35416	35451	35459	.87850	.97100	.97000	.97000	.97050	.97050	.97050
GCF_000151545.1_ASM15154v2_genomic.fna	35459	43493	43459	43459	43486	43526	43526	.97000	.93950	.93850	.93850	.93900	.93900	.93900
GCF_000151665.1_ASM15166v1_genomic.fna	165687	165848	165556	165541	165359	165108	165126	.95350	.95450	.95300	.95250	.95150	.95000	.95000
GCF_000165345.1_ASM16534v1_genomic.fna	82956	82924	82915	82948	82996	82993	519229	.97200	.97150	.97100	.97150	.97200	.97150	.79700
GCF_000165365.1_ASM16536v1_genomic.fna	519647	519355	519076	518757	518329	126666	126566	.79750	.79700	.79700	.79650	.79550	.93950	.93850
GCF_000165395.1_ASM16539v1_genomic.fna	126416	126255	126292	126072	168104	167941	167814	.93750	.93600	.93600	.93450	.92000	.91900	.91850
GCF_000165425.1_ASM16542v1_genomic.fna	167811	167830	167667	167729	13887	13880	13889	.91850	.91850	.91750	.91750	.93600	.93500	.93500
GCF_000186865.1_v_1.0_genomic.fna	13909	13935	13938	49715	49624	49608	49645	.93650	.93600	.93550	.92750	.92600	.92550	.92600
GCF_000189635.1_JCVI-TTA1-2.2_genomic.fna	49689	49638	478503	479176	478337	478124	478111	.92650	.92500	.95900	.96000	.95850	.95800	.95800
GCF_000190715.1_v1.0_genomic.fna	478084	61916	62065	61758	61707	61625	61333	.95800	.83350	.83550	.83150	.83050	.82900	.82500
GCF_000194455.1_ASM19445v1_genomic.fna	61427	227285	228414	226702	226883	226004	224443	.82600	.89400	.89850	.89150	.89200	.88850	.88250
GCF_000203815.1_DFas_2.0_genomic.fna	123709	121353	122681	119074	112912	111035	130075	.48500	.47570	.48090	.46675	.44245	.43505	.91200
GCF_000208865.1_ASM20886v2_genomic.fna	130291	129924	129983	129945	129659	159990	159929	.91350	.91050	.91100	.91050	.90850	.91800	.91750
GCF_000208925.1_JCVI_ESG2_1.0_genomic.fna	159915	159930	160008	159971	159957	100510	100363	.91750	.91750	.91800	.91750	.91750	.94800	.94650
GCF_000209065.1_ASM20906v1_genomic.fna	100319	100321	100366	100335	1282755	1284791	1281277	.94600	.94600	.94650	.94600	.93300	.93400	.93150
GCF_000209125.1_JCVI_EDISG_1.0_genomic.fna	1279186	1277782	1277190	463461	464368	462878	462302	.93000	.92900	.92850	.92500	.92650	.92350	.92250
GCF_000210295.1_ASM21029v1_genomic.fna	461971	461708	149153	149064	149073	149108	149158	.92200	.92150	.95100	.95050	.95050	.95100	.95100
GCF_000220395.1_JCVI-IMG1-V.1_genomic.fna	149119	163626	163719	163555	163563	163627	163576	.95050	.96450	.96500	.96400	.96400	.96450	.96400
GCF_000223845.1_GNI3_genomic.fna	96977	96886	96877	96899	96973	96943	277066	.92100	.92000	.92000	.92000	.92050	.92000	.93750
GCF_000227135.1_ASM22713v2_genomic.fna	277146	276988	276942	277008	276968	256089	255593	.93750	.93700	.93700	.93700	.93700	.92700	.92550
GCF_000234665.1_ASM23466v4_genomic.fna	255348	255277	255390	255160	449115	449590	448502	.92450	.92400	.92450	.92350	.93550	.93650	.93400
GCF_000240725.1_ASM24072v1_genomic.fna	448014	447897	447614	158581	158241	158244	158226	.93300	.93300	.93250	.96800	.96600	.96600	.96600
GCF_000247585.1_PP_INRA-310_V2_genomic.fna	158264	158253	77257	77299	77224	77239	77325	.96600	.96600	.93100	.93100	.93000	.93050	.93100
GCF_000257125.1_ENU1_v1_genomic.fna	77265	77297	93908	93897	93853	93867	93932	.93000	.93050	.96600	.96600	.96550	.96550	.96600
GCF_000281045.1_Sap_diclina_VS20_V1_genomic.fna	93933	93905	508650	509887	508089	507092	505913	.96550	.96550	.86650	.86850	.86550	.86400	.86200
GCF_000313135.1_Acastellanii.strNEFF_v1_genomic.fna	505046	372809	372804	372613	372505	372580	371762	.86050	.84650	.84650	.84600	.84550	.84550	.84400
GCF_000315625.1_Guith1_genomic.fna	1214526	1213331	1213709	1213161	1212685	1211200	534510	.81850	.81750	.81800	.81750	.81750	.81650	.84150
GCF_000321355.1_PcynB_1.0_genomic.fna	535159	534242	533716	533544	532505	340966	340023	.84300	.84150	.84050	.84000	.83850	.79650	.79450
GCF_000330505.1_EIA2_v2_genomic.fna	340269	340206	340349	339534	184688	184293	184414	.79500	.79450	.79500	.79300	.78900	.78750	.78800
GCF_000342415.1_JCVI-bewag-v1.1_genomic.fna	184429	184477	183895	484745	485309	484545	484316	.78800	.78800	.78550	.96000	.96100	.95950	.95900
GCF_000372725.1_Emiliana_huxleyi_CCMP1516_main_genome_assembly_v1.0_genomic.fna	484303	484232	131386	131559	131360	131370	131436	.95900	.95850	.96800	.96900	.96750	.96750	.96800
GCF_000499385.1_ENH001_genomic.fna	131352	187767	187648	187638	187663	187713	187705	.96700	.98500	.98450	.98400	.98450	.98450	.98450
GCF_000499425.1_EAH001_genomic.fna	445528	445255	445230	445283	445378	445274	54230	.96650	.96600	.96600	.96600	.96600	.96600	.97650
GCF_000499545.2_ETH001_genomic.fna	54202	54209	54235	54276	54273	54272	225577	.97600	.97600	.97650	.97650	.97600	.97600	.95050
GCF_000499605.1_EMW001_genomic.fna	225461	225299	225250	225302	225321	63629	63600	.95000	.94950	.94900	.94900	.94900	.96750	.96650
GCF_000499745.2_EMH001_genomic.fna	63598	63621	63672	63662	63674	3188002	3192556	.96650	.96700	.96750	.96700	.96700	.95250	.95400
GCF_000520075.1_Apha_asta_APO3_V1_genomic.fna	3186055	3180565	3175645	3175158	46005	45953	45907	.95200	.95050	.94900	.94850	.93600	.93450	.93350
GCF_000520115.1_Apha_inva_NJM9701_V1_genomic.fna	45972	46019	45864	45930	367915	367947	367639	.93500	.93550	.93200	.93300	.97900	.97900	.97800
GCF_000524495.1_Plas_inui_San_Antonio_1_V1_genomic.fna	367564	367671	367624	514028	515259	513846	513304	.97800	.97800	.97800	.94700	.94950	.94700	.94600
GCF_000691245.1_Tgr_V1_genomic.fna	512972	512701	320155	320891	319981	319670	319438	.94500	.94450	.92000	.92200	.91950	.91850	.91800
GCF_000691945.2_ASM69194v2_genomic.fna	319363	236841	236529	236545	236550	236636	236578	.91750	.90150	.90000	.90000	.90000	.90050	.90000
GCF_000740895.1_ASM74089v1_genomic.fna	39859	39850	39847	39864	39912	39901	39919	.90750	.90700	.90700	.90700	.90750	.90700	.90700
GCF_000743755.1_ASM74375v1_genomic.fna	87773	87638	87652	87689	87723	87671	57926	.96350	.96200	.96200	.96250	.96250	.96150	.97000
GCF_000755165.1_ASM75516v1_genomic.fna	57906	57908	57924	57961	57976	272701	272723	.96950	.96950	.97000	.97000	.97000	.95150	.95200
GCF_000787575.1_Asub_2.0_genomic.fna	272331	272199	272082	271716	169842	170236	169837	.95050	.95000	.94950	.94800	.95500	.95750	.95500
GCF_000956335.1_Plas_frag_nilgiri_V1_genomic.fna	169826	169869	169543	112919	112674	112684	112676	.95500	.95500	.95300	.96050	.95800	.95800	.95800
GCF_000981445.1_Bbig001_genomic.fna	112716	112700	112698	99646	99614	99624	99640	.95800	.95800	.95800	.94700	.94650	.94650	.94650
GCF_001293395.1_ASM129339v1_genomic.fna	99687	99688	160189	160277	160119	160121	160186	.94700	.94700	.96400	.96450	.96350	.96350	.96400
GCF_001601855.1_ASM160185v1_genomic.fna	160137	368887	368778	368767	368798	368883	368586	.96350	.94800	.94750	.94750	.94750	.94750	.94700
GCF_001602025.1_ASM160202v1_genomic.fna	334223	334244	334002	334039	334147	334024	240657	.97150	.97150	.97050	.97100	.97100	.97050	.94000
GCF_001680005.1_ASM168000v1_genomic.fna	240637	240431	240446	240518	240375	799306	799319	.94000	.93900	.93900	.93950	.93850	.97700	.97700
GCF_001865345.1_ASM186534v1_genomic.fna	799221	799044	798932	798453	530257	530199	530134	.97650	.97650	.97650	.97600	.95600	.95600	.95600
GCF_002087225.1_Tth_v3_genomic.fna	530098	530210	530174	160070	160150	159994	159982	.95550	.95600	.95600	.93900	.93950	.93850	.93850
GCF_002095265.1_B_xinjiang1.0_genomic.fna	160037	159986	264094	264280	263704	263498	263435	.93850	.93850	.92200	.92250	.92050	.91950	.91950
GCF_002157705.1_Pgonderi_assembly01_genomic.fna	263276	51435	51438	51434	51450	51502	51499	.91900	.91350	.91300	.91300	.91350	.91400	.91350
GCF_002563875.1_Bbes1.0_genomic.fna	51503	576090	576112	575873	575697	575602	575530	.91300	.90150	.90150	.90100	.90100	.90050	.90050
GCF_002897235.1_Bovata_7.1_genomic.fna	612179	611024	611010	610742	610686	610567	74461	.92500	.92350	.92350	.92300	.92300	.92250	.90050
GCF_002999335.1_CcayRef3_genomic.fna	74442	74408	74427	74497	74457	74475	59025	.90000	.89950	.90000	.90050	.89950	.89950	.94700	
