Identifier	Size1	Size2	Size3	Size4	Size7	Size12	Size14	Level1	Level2	Level3	Level4	Level7	Level12	Level14
GCF_000143415.4_v1.0_genomic.fna	11038980	10418704	10260358	10386309	1820237	1788234	1775871	0.933246	0.880807	0.86742	0.878068	0.92564	0.909366	0.903079
GCF_000143455.1_v1.0_genomic.fna	1786134	1775606	848696	842980	843264	842792	843352	0.908298	0.902944	0.952927	0.946509	0.946828	0.946298	0.946927
GCF_000147415.1_v_1.0_genomic.fna	5713448	5645969	5632526	5640875	5632003	2994652	2705829	0.902731	0.892069	0.889945	0.891265	0.889863	0.91888	0.830257
GCF_000150535.2_Papaya1.0_genomic.fna	2623940	2692993	2619685	4100134	4035961	4002756	4030738	0.80513	0.826318	0.803825	0.94206	0.927315	0.919686	0.926115
GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0_genomic.fna	4002399	3824678	3791351	3790332	3790567	3790502	18091619	0.919604	0.942829	0.934614	0.934363	0.93442	0.934404	0.803511
GCF_000151685.1_JCVI_RCG_1.1_genomic.fna	14452553	13712511	14344900	1673123	1608714	1595429	1606098	0.641888	0.60902	0.637106	0.901885	0.867166	0.860005	0.865756
GCF_000184155.1_FraVesHawaii_1.0_genomic.fna	1594470	2131759	2116299	2113721	2115196	2113822	8645222	0.859488	0.939	0.93219	0.931054	0.931704	0.931099	0.948342
GCF_000188115.4_SL3.0_genomic.fna	8474431	8419580	8463491	12457324	11268259	11010205	11219250	0.929607	0.92359	0.928407	0.871786	0.788573	0.770514	0.785143
GCF_000208745.1_Criollo_cocoa_genome_V2_genomic.fna	1179767	1124067	1115528	1122314	1114960	1960076	1923611	0.887756	0.845842	0.839417	0.844523	0.83899	0.946954	0.929337
GCF_000214015.3_version_140606_genomic.fna	1917378	1922018	1917247	1571493	1548981	1545308	1547630	0.926325	0.928567	0.926262	0.920641	0.907452	0.905301	0.906661
GCF_000226075.1_SolTub_3.0_genomic.fna	1545262	2250050	2162473	2146432	2159219	2145453	3304858	0.905274	0.887955	0.853394	0.847064	0.85211	0.846677	0.940863
GCF_000231095.2_ObraRS2_genomic.fna	3238795	3235263	3236928	3234892	2195710	2093163	2073244	0.922056	0.92105	0.921524	0.920945	0.903844	0.861632	0.853432
GCF_000258705.1_Coccomyxa_subellipsoidae_v2.0_genomic.fna	2089310	2071707	7917647	7420689	7297763	7395753	7291510	0.860045	0.852799	0.925344	0.867264	0.852898	0.86435	0.852167
GCF_000263155.2_Setaria_italica_v2.0_genomic.fna	1624717	1495700	1473640	1491700	1470475	13259947	12635074	0.850332	0.782808	0.771262	0.780715	0.769606	0.94126	0.896903
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	12348152	12585029	9317436	9034826	8962857	9018345	8958861	0.876536	0.893351	0.939716	0.911213	0.903954	0.909551	0.903551
GCF_000313045.1_ASM31304v1_genomic.fna	2224905	2028878	1967819	2021227	1964051	4488653	3996968	0.919891	0.838843	0.813598	0.83568	0.81204	0.922183	0.821167
GCF_000313855.2_ASM31385v2_genomic.fna	3847431	3973791	3837124	5104761	4821804	4724186	4806046	0.790445	0.816405	0.788328	0.891833	0.842398	0.825344	0.839645
GCF_000315295.1_Pbr_v1.0_genomic.fna	4717701	3132361	3061125	3036364	3057075	3035540	3895263	0.824211	0.945752	0.924243	0.916767	0.923021	0.916519	0.936419
GCF_000317415.1_Csi_valencia_1.0_genomic.fna	3826227	3812989	3822733	3812808	9856447	9422361	9237760	0.919823	0.91664	0.918983	0.916597	0.934139	0.892999	0.875503
GCF_000327365.1_Graimondii2_0_genomic.fna	9392507	9230551	4193908	4125177	4115379	4121963	4115204	0.890169	0.87482	0.940087	0.924681	0.922485	0.92396	0.922445
GCF_000331145.1_ASM33114v1_genomic.fna	4065236	3866054	3824405	3857014	3821859	3272501	3243757	0.915897	0.871021	0.861638	0.868985	0.861064	0.938287	0.930045
GCF_000340665.1_C.cajan_V1.0_genomic.fna	3234699	3241206	3234782	1528395	1506326	1496474	1504966	0.927448	0.929314	0.927472	0.898603	0.885628	0.879836	0.884829
GCF_000341285.1_ASM34128v1_genomic.fna	1496256	2056081	2021219	2013048	2019312	2012980	647039	0.879708	0.934322	0.91848	0.914767	0.917613	0.914736	0.925951
GCF_000346465.2_Prunus_persica_NCBIv2_genomic.fna	631414	627507	631003	627484	3517514	3388388	3350231	0.90359	0.897999	0.903002	0.897966	0.94042	0.905898	0.895697
GCF_000346735.1_P.mume_V1.0_genomic.fna	3381199	3348921	3919983	3897810	3887380	3895026	3887183	0.903976	0.895347	0.900355	0.895262	0.892866	0.894623	0.892821
GCF_000350225.1_ASM35022v2_genomic.fna	3126367	2839246	2758579	2826049	2749567	4169696	4052155	0.816125	0.741173	0.720115	0.737728	0.717763	0.925217	0.899136
GCF_000365185.1_Chinese_Lotus_1.1_genomic.fna	4041329	4048592	4040833	1052043	1006550	1002907	1005854	0.896733	0.898345	0.896623	0.83602	0.799868	0.796973	0.799315
GCF_000375325.1_Caprub1_0_genomic.fna	1002049	1505764	1476947	1473214	1476057	1473151	3512693	0.796291	0.933117	0.915259	0.912945	0.914707	0.912906	0.888289
GCF_000390325.2_Ntom_v01_genomic.fna	3194950	3106325	3181048	3100104	6803913	5131477	4885592	0.807938	0.785527	0.804423	0.783954	0.815972	0.615402	0.585914
GCF_000393655.1_Nsyl_genomic.fna	5098958	4835189	2104206	2088860	2085628	2087318	2085716	0.611502	0.579869	0.90101	0.894439	0.893055	0.893778	0.893093
GCF_000414095.1_ASM41409v2_genomic.fna	3493474	3368908	3333759	3362043	3331785	2410408	2310208	0.916447	0.88377	0.874549	0.881969	0.874031	0.900116	0.862699
GCF_000442705.1_EG5_genomic.fna	2302930	2307928	2302204	1808673	1743018	1725094	1739687	0.859981	0.861847	0.85971	0.917559	0.884251	0.875158	0.882561
GCF_000463585.1_ASM46358v1_genomic.fna	1724358	2196591	2136292	2118821	2132664	2118061	14699573	0.874785	0.918267	0.89306	0.885756	0.891543	0.885439	0.866901
GCF_000471905.2_AMTR1.0_genomic.fna	13255519	12769922	13175402	1016890	926993	899397	923789	0.781738	0.7531	0.777013	0.786465	0.716939	0.695596	0.714461
GCF_000478725.1_Eutsalg1_0_genomic.fna	896408	2377355	2329820	2321166	2327433	2320862	3549148	0.693284	0.929709	0.911119	0.907735	0.910186	0.907616	0.931956
GCF_000493195.1_Citrus_clementina_v1.0_genomic.fna	3440754	3406619	3434647	3405959	3441891	3296007	3249366	0.903493	0.894529	0.901889	0.894356	0.881977	0.844594	0.832643
GCF_000495115.1_PopEup_1.0_genomic.fna	3288172	3246167	3979850	3874479	3841272	3868030	3839663	0.842587	0.831823	0.932934	0.908233	0.900449	0.906722	0.900072
GCF_000499845.1_PhaVulg1_0_genomic.fna	4715489	4479808	4408627	4467897	4404122	3338721	3209132	0.911582	0.866021	0.85226	0.863718	0.851389	0.911901	0.876506
GCF_000504015.1_Mimgu1_0_genomic.fna	3150941	3200068	3149211	2166415	2122694	2103371	2119503	0.860613	0.874031	0.86014	0.92357	0.904932	0.896694	0.903571
GCF_000511025.2_RefBeet-1.2.2_genomic.fna	2102871	2556026	2484907	2462335	2481137	2461688	5138534	0.896481	0.940727	0.914552	0.906245	0.913165	0.906007	0.840676
GCF_000512975.1_S_indicum_v1.0_genomic.fna	4279993	4179595	4261383	4167248	1832054	1733501	1711437	0.700216	0.683791	0.697172	0.681771	0.888375	0.840586	0.829887
GCF_000611645.1_mono_v1_genomic.fna	1729493	1709706	2690106	2288456	2140954	2268533	2125218	0.838642	0.829047	0.738133	0.627925	0.587452	0.622458	0.583134
GCF_000612285.1_Gossypium_arboreum_v1.0_genomic.fna	3284857	3092916	3017473	3081672	3009856	4238132	3600866	0.871067	0.820168	0.800163	0.817187	0.798143	0.793888	0.674515
GCF_000633955.1_Cs_genomic.fna	3404561	3568715	3385332	707779	700491	700537	700302	0.637743	0.668493	0.634141	0.938256	0.928595	0.928656	0.928344
GCF_000686985.2_Bra_napus_v2.0_genomic.fna	700589	8257158	7242683	6979030	7193536	6953715	16439508	0.928725	0.86117	0.755366	0.727869	0.750241	0.725229	0.89027
GCF_000695525.1_BOL_genomic.fna	13924631	12992061	13763291	3757190	3228307	3078614	3202303	0.754079	0.703576	0.745341	0.720635	0.619195	0.590483	0.614207
GCF_000710875.1_Pepper_Zunla_1_Ref_v1.0_genomic.fna	3059022	1977864	1964724	1962925	1963766	1963068	890020	0.586725	0.943815	0.937545	0.936686	0.937088	0.936755	0.937714
GCF_000715135.1_Ntab-TN90_genomic.fna	874081	870588	873532	870610	2882992	2542104	2434807	0.920921	0.917241	0.920342	0.917264	0.768992	0.678066	0.649446
GCF_000733215.1_ASM73321v1_genomic.fna	2525662	2423876	3980586	3375129	3251058	3352674	3234232	0.67368	0.64653	0.795816	0.674771	0.649966	0.670281	0.646602
GCF_000741045.1_Vradiata_ver6_genomic.fna	4469375	3532275	3320138	3496332	3287448	3668046	3646775	0.723838	0.57207	0.537713	0.566249	0.532419	0.949858	0.944349
GCF_000801105.1_Rs1.0_genomic.fna	3642031	3645090	3642251	9585359	8862290	8681101	8828755	0.943121	0.943913	0.943178	0.853251	0.788887	0.772758	0.785901
GCF_000816755.2_Araip1.1_genomic.fna	8668016	18981161	15269721	14049764	15065727	2408056	2399067	0.771593	0.781264	0.628501	0.578288	0.620105	0.926197	0.92274
GCF_000817695.2_Aradu1.1_genomic.fna	2397631	2397695	2397793	4156206	4019536	3963235	4009695	0.922188	0.922212	0.92225	0.912398	0.882395	0.870036	0.880235
GCF_000826755.1_ZizJuj_1.1_genomic.fna	3961045	4524175	3870559	3696425	3841191	3676459	608360	0.869555	0.81885	0.700549	0.669032	0.695234	0.665418	0.941797
GCF_000987745.1_ASM98774v1_genomic.fna	602110	601929	601962	601995	1301960	1284925	1278452	0.932122	0.931841	0.931893	0.931944	0.920854	0.908806	0.904228
GCF_001190045.1_Vigan1.1_genomic.fna	1284226	1278396	4266100	3940212	3850813	3926416	3841660	0.908311	0.904188	0.886392	0.81868	0.800106	0.815814	0.798204
GCF_001263595.1_ASM126359v1_genomic.fna	6568184	6348318	6302019	6338683	6300746	4453767	3965514	0.924227	0.893289	0.886774	0.891933	0.886595	0.865487	0.770606
GCF_001406875.1_SPENNV200_genomic.fna	3814374	3941334	3798735	3571112	3321697	3247700	3309614	0.741235	0.765907	0.738196	0.90832	0.844881	0.826059	0.841807
GCF_001411555.2_Walnut_2.0_genomic.fna	3242244	2131889	1910896	1865697	1903232	1861512	1902757	0.824672	0.862073	0.77271	0.754433	0.769611	0.75274	0.890512
GCF_001433935.1_IRGSP-1.0_genomic.fna	1822615	1804563	1819016	1803450	2599832	2516340	2499324	0.853005	0.844556	0.851321	0.844036	0.924045	0.89437	0.888322
GCF_001531365.1_CcrdV1_genomic.fna	2512297	2498730	3900484	3400970	3274776	3378829	3260442	0.892933	0.888111	0.798415	0.696166	0.670335	0.691634	0.667401
GCF_001540865.1_ASM154086v1_genomic.fna	2600108	2487435	2465919	2482968	2464784	2880489	2618134	0.900126	0.86112	0.853671	0.859573	0.853278	0.867631	0.788607
GCF_001605985.2_ASM160598v2_genomic.fna	2565607	2608466	2561103	646382	606412	596850	605616	0.772785	0.785695	0.771429	0.752357	0.705834	0.694704	0.704907
GCF_001625215.1_ASM162521v1_genomic.fna	595647	1751641	1427596	1353844	1417083	1343159	1773768	0.693304	0.427003	0.34801	0.330031	0.345447	0.327426	0.878597
GCF_001633185.1_ValleyOak3.0_genomic.fna	1712822	1698641	1709945	1697931	6946289	5032125	4788418	0.848409	0.841385	0.846984	0.841033	0.788782	0.57142	0.543746
GCF_001654055.1_ASM165405v1_genomic.fna	4999150	4740811	2261168	2225651	2219329	2223850	2219047	0.567676	0.53834	0.918385	0.90396	0.901392	0.903228	0.901278
GCF_001659605.1_Manihot_esculenta_v6_genomic.fna	8146255	7759026	7646199	7737551	7639657	16326674	12763975	0.918303	0.874652	0.861933	0.872231	0.861196	0.773305	0.60456
GCF_001683475.1_ASM168347v1_genomic.fna	11905200	12625126	3807849	3705122	3675594	3699098	3674052	0.563884	0.597983	0.915453	0.890756	0.883657	0.889308	0.883286
GCF_001865875.1_LupAngTanjil_v1.0_genomic.fna	3380224	3256870	3224786	3251305	3223114	3531912	3179244	0.938946	0.904682	0.895769	0.903136	0.895305	0.860596	0.774664
GCF_001876935.1_Aspof.V1_genomic.fna	3095130	3163472	3087832	3251606	3167425	3151963	3163924	0.754169	0.770821	0.75239	0.932931	0.908778	0.904342	0.907773
GCF_001879085.1_NIATTr2_genomic.fna	3151452	1774005	1695902	1679466	1692602	1678088	2581811	0.904195	0.870247	0.831933	0.82387	0.830314	0.823194	0.916503
GCF_001879475.1_Asagao_1.1_genomic.fna	2405959	2356656	2397249	2354214	4357713	4073203	4005361	0.854078	0.836576	0.850986	0.83571	0.900773	0.841962	0.827939
GCF_001995035.1_ASM199503v1_genomic.fna	4060425	4000623	2543183	2241543	2169967	2229625	2160838	0.839321	0.82696	0.813225	0.71677	0.693883	0.712959	0.690964
GCF_002007265.1_ASM200726v1_genomic.fna	3866369	3592198	3486013	3577029	3480253	3669480	3530490	0.918205	0.853094	0.827876	0.849491	0.826508	0.931637	0.896349
GCF_002114115.1_ASM211411v1_genomic.fna	3487099	3521885	3485242	4538889	4205493	4134351	4192348	0.885332	0.894164	0.884861	0.792442	0.734235	0.721814	0.73194
GCF_002127325.2_HanXRQr2.0-SUNRISE_genomic.fna	4121587	2881835	2807167	2788072	2802927	2787757	35082331	0.719586	0.928202	0.904152	0.898002	0.902787	0.897901	0.904619
GCF_002162155.1_WEW_v2.0_genomic.fna	31276595	31030901	8168306	7250807	7015728	7210316	6991499	0.806486	0.800151	0.876043	0.777642	0.75243	0.773299	0.749831
GCF_002168275.1_ASM216827v2_genomic.fna	569371	551400	545742	550686	545407	3969447	3912001	0.883378	0.855496	0.846718	0.854388	0.846198	0.94845	0.934724
GCF_002207925.1_PAV_r1.0_genomic.fna	3894427	3908723	3894325	4523745	4354363	4308453	4346274	0.930525	0.933941	0.9305	0.943723	0.908387	0.898809	0.9067
GCF_002211085.1_PHallii_v3.1_genomic.fna	4306402	9876323	7870496	7327758	7772526	2116483	2014556	0.898382	0.702138	0.559538	0.520953	0.552573	0.902733	0.859259
